company_id,organization_name,hq_country,latitude,longitude,founded_year,b2b,hub_binary,number_of_founders,female_founder,energy,information_technology,materials,industrials,consumer_discretionary,consumer_staples,health_care,financials,communication_services,utilities,real_estate,other,grant_before_seed,angel_round_binary,first_seed_round_year,number_seed_rounds,number_seed_investors,one_seed_investor_binary,pre_seed,follow_on_investor,low_seed_funding,high_seed_funding,duration_seed_stage,all_homecountry_investors_in_seed_binary,regional_seed_investor_binary,regional_seed_investor_institutional_binary,city_seed_investor_binary,lead_investor_in_seed,accelerator_seed_investor_binary,incubator_seed_investor_binary,micro_vc_seed_investor_binary,corporate_venture_capital_seed_investor_binary,angel_group_seed_investor_binary,angel_seed_investor_binary,university_program_seed_investor_binary,entrepreneurship_program_seed_investor_binary,family_investment_office_seed_investor_binary,us_investor_binary,gdp,top_university,exit_binary,post_seed_success,success
013188,Depop,United Kingdom,51.4893335,-0.1440551,2011,0,True,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2012.0,1,2,False,False,False,False,False,0.0,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,1.138362398,True,True,True,True
013189,Wise,United Kingdom,51.4893335,-0.1440551,2011,1,True,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2011.0,2,8,False,True,True,False,False,8.5,False,True,True,True,True,True,False,True,False,False,True,False,False,False,True,1.138362398,True,True,True,True
013191,Improbable,United Kingdom,51.4893335,-0.1440551,2012,0,True,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,2014.0,1,4,False,False,False,True,False,0.0,False,True,True,True,True,False,False,True,False,False,True,False,False,False,True,1.508998347,True,False,False,False
013192,Plotbox,United Kingdom,54.8640702,-6.2846354,2011,1,False,2,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2014.0,2,3,False,False,False,False,False,22.9,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,1.138362398,False,False,True,True
013193,Moneyfarm,United Kingdom,51.4893335,-0.1440551,2011,1,True,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2011.0,3,4,False,False,True,False,True,34.1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.138362398,True,False,True,True
013194,Cipher Surgical,United Kingdom,52.400739,-1.5135474,2010,1,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2011.0,4,8,False,False,False,False,True,35.3,False,True,True,True,False,True,False,True,False,True,True,False,False,False,False,2.233315088,True,False,True,True
013195,LoopMe,United Kingdom,51.4893335,-0.1440551,2012,1,True,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,2013.0,1,5,False,False,False,False,False,0.0,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,1.508998347,True,True,False,True
013197,Wazoku,United Kingdom,51.4893335,-0.1440551,2012,1,True,1,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,2013.0,2,3,False,False,False,False,False,4.2,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,1.508998347,True,False,True,True
013198,Gousto,United Kingdom,51.4893335,-0.1440551,2012,0,True,2,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,2013.0,1,2,False,False,False,False,False,0.0,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,1.508998347,True,False,False,False
013199,Seedcamp,United Kingdom,51.4893335,-0.1440551,2007,1,True,2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2011.0,1,7,False,False,False,True,False,0.0,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,2.624879953,True,False,False,False
013200,Oxehealth,United Kingdom,51.7520131,-1.2578499,2012,1,True,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2012.0,2,3,False,False,True,False,False,19.8,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,1.508998347,True,False,True,True
013201,Adzuna,United Kingdom,51.4893335,-0.1440551,2011,1,True,2,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,2011.0,3,5,False,False,True,False,False,12.5,False,True,True,True,True,False,False,True,False,False,False,False,False,False,True,1.138362398,True,False,True,True
013203,Hutch,United Kingdom,51.4893335,-0.1440551,2011,0,True,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2014.0,1,2,False,False,False,True,False,0.0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,1.138362398,True,True,True,True
013204,Partnerize,United Kingdom,54.9647154,-1.6389635,2010,1,False,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2010.0,1,1,True,False,False,True,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.233315088,True,False,True,True
013205,LabGenius,United Kingdom,51.4893335,-0.1440551,2012,1,True,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,2017.0,1,12,False,False,False,False,False,0.0,False,True,True,True,True,False,False,False,False,True,True,False,False,True,True,1.508998347,True,False,True,True
013206,Instanda,United Kingdom,51.4893335,-0.1440551,2012,1,True,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2017.0,1,1,True,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.508998347,True,False,True,True
013207,TransferGo,United Kingdom,51.4893335,-0.1440551,2012,1,True,4,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,2012.0,4,5,False,False,True,False,False,36.4,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,1.508998347,True,False,False,False
013208,Startupbootcamp,United Kingdom,51.4893335,-0.1440551,2010,1,True,9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2016.0,1,1,True,False,False,True,False,0.0,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,2.233315088,True,False,False,False
013209,MirrorWeb,United Kingdom,53.4794892,-2.2451148,2012,1,True,3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,2018.0,3,2,False,False,True,False,True,46.9,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,1.508998347,True,True,True,True
013210,Atlas Cloud,United Kingdom,54.9647154,-1.6389635,2010,1,False,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,5,1,True,False,True,False,False,52.4,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,2.233315088,True,False,False,False
013211,Ibex Innovations,United Kingdom,54.6531916,-1.4496577,2010,1,False,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2012.0,1,1,True,False,False,True,False,0.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,2.233315088,True,False,False,False
013212,Pockit,United Kingdom,51.4893335,-0.1440551,2012,0,True,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2012.0,3,4,False,False,True,False,False,30.0,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,1.508998347,True,False,False,False
013213,Thread,United Kingdom,51.4893335,-0.1440551,2012,0,True,1,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,2013.0,1,14,False,False,False,True,False,0.0,False,True,True,True,False,True,False,True,False,False,True,False,False,False,True,1.508998347,True,True,True,True
013215,Goodnotes,United Kingdom,51.4893335,-0.1440551,2011,1,True,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,2020.0,1,1,True,False,False,False,True,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1.138362398,True,False,False,False
013217,Amplience,United Kingdom,51.4893335,-0.1440551,2008,1,True,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,2011.0,2,2,False,False,True,False,True,24.6,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,-0.248797261,True,False,True,True
013218,FullCircl,United Kingdom,51.4893335,-0.1440551,2011,1,True,3,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,2011.0,1,2,False,False,False,True,False,0.0,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,1.138362398,True,True,True,True
013219,Ripjar,United Kingdom,51.8995685,-2.0711559,2012,1,False,4,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2015.0,1,1,True,False,False,True,False,0.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,1.508998347,False,True,True,True
013220,Callsign,United Kingdom,51.4893335,-0.1440551,2012,1,True,2,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,2013.0,2,2,False,False,False,False,False,42.3,False,True,True,True,True,True,True,False,True,False,False,False,False,False,True,1.508998347,True,False,False,False
013221,Kantox,United Kingdom,51.4893335,-0.1440551,2011,1,True,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2011.0,2,9,False,False,True,False,False,16.1,False,True,False,True,True,True,False,False,False,False,True,False,True,True,False,1.138362398,True,True,False,True
013222,Lyst,United Kingdom,51.4893335,-0.1440551,2010,0,True,3,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,2010.0,1,2,False,False,False,True,False,0.0,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,2.233315088,True,True,True,True
013223,Sofar Sounds,United Kingdom,51.4893335,-0.1440551,2011,0,True,4,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,2014.0,1,4,False,False,False,True,False,0.0,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,1.138362398,True,False,True,True
013224,Perspectum,United Kingdom,51.7520131,-1.2578499,2012,1,True,4,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2013.0,1,1,True,False,False,False,False,0.0,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,1.508998347,True,False,True,True
013226,LoyaltyLion,United Kingdom,51.4893335,-0.1440551,2012,1,True,2,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,2012.0,2,9,False,False,False,False,False,24.9,False,True,True,True,True,True,False,True,False,False,True,False,False,False,False,1.508998347,True,False,True,True
013227,FaceIT,United Kingdom,51.4893335,-0.1440551,2011,0,True,3,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2015.0,1,2,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1.138362398,True,True,True,True
013228,EDITED,United Kingdom,51.4893335,-0.1440551,2009,1,True,2,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,2010.0,2,5,False,False,True,False,False,8.7,False,True,True,True,False,True,False,True,False,False,True,False,False,False,True,-4.620553708,True,False,False,False
013229,FundamentalVR,United Kingdom,51.4893335,-0.1440551,2012,1,True,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2013.0,3,2,False,False,False,False,False,59.5,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,1.508998347,True,False,True,True
013230,Audiense,United Kingdom,51.4893335,-0.1440551,2011,1,True,3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,2011.0,2,3,False,False,False,False,False,12.2,True,True,True,True,False,True,False,True,False,False,True,False,False,False,False,1.138362398,True,True,False,True
013231,Crescendo Biologics,United Kingdom,52.2055314,0.1186637,2007,1,True,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2009.0,1,5,False,False,False,False,True,0.0,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,2.624879953,True,False,False,False
013232,Poq,United Kingdom,51.4893335,-0.1440551,2011,1,True,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2012.0,2,4,False,False,True,True,False,25.5,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,1.138362398,True,False,True,True
013233,Synthace,United Kingdom,51.4893335,-0.1440551,2011,1,True,3,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,2013.0,2,8,False,False,False,False,False,5.4,False,True,True,True,True,False,False,False,False,True,True,False,False,False,False,1.138362398,True,False,True,True
013234,LandTech,United Kingdom,51.4893335,-0.1440551,2010,1,True,2,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,2015.0,1,6,False,False,False,False,False,0.0,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,2.233315088,True,False,False,False
013236,AnyVan,United Kingdom,51.4893335,-0.1440551,2009,0,True,2,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,2012.0,1,1,True,False,False,True,False,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-4.620553708,True,False,True,True
013237,Rentify,United Kingdom,51.4893335,-0.1440551,2011,0,True,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,2012.0,1,5,False,False,False,False,False,0.0,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,1.138362398,True,False,False,False
013238,EvaluAgent,United Kingdom,54.9647154,-1.6389635,2012,1,False,3,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,2012.0,1,1,True,False,False,True,False,0.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1.508998347,True,False,True,True
013240,ROLI,United Kingdom,51.4893335,-0.1440551,2009,1,True,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2013.0,1,1,True,False,False,True,False,0.0,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,-4.620553708,True,False,True,True
013241,Promethean Particles,United Kingdom,52.9473037,-1.1449555,2007,1,False,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2019.0,1,1,True,False,False,False,False,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.624879953,True,False,True,True
013242,Triptease,United Kingdom,51.4893335,-0.1440551,2012,1,True,4,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,2013.0,2,2,False,False,False,False,False,14.2,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,1.508998347,True,False,True,True
013243,Memrise,United Kingdom,51.4893335,-0.1440551,2010,0,True,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,2010.0,3,7,False,True,True,False,False,17.5,False,True,True,True,True,True,False,False,False,True,True,False,False,False,True,2.233315088,True,False,True,True
013244,Atto,United Kingdom,55.9519018,-3.1904199,2010,1,False,1,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,2011.0,4,6,False,False,True,False,True,91.9,False,True,True,True,True,True,False,True,False,False,False,False,False,False,True,2.233315088,True,False,True,True
013245,Blippar,United Kingdom,51.4893335,-0.1440551,2011,1,True,4,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,2012.0,2,5,False,False,False,False,True,110.6,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,1.138362398,True,True,False,True
013246,Prokarium,United Kingdom,51.4893335,-0.1440551,2012,1,True,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2012.0,1,1,True,False,False,False,True,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.508998347,True,False,True,True
013247,Much Better Adventures,United Kingdom,51.4893335,-0.1440551,2009,0,True,3,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,2012.0,3,7,False,False,False,False,False,41.2,False,True,True,True,True,True,False,True,False,True,True,False,False,True,False,-4.620553708,True,False,False,False
013248,DrDoctor,United Kingdom,51.4893335,-0.1440551,2012,1,True,3,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2012.0,3,3,False,True,False,True,False,52.0,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,1.508998347,True,False,True,True
013249,Kaisa,United Kingdom,51.4893335,-0.1440551,2009,1,True,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2009.0,1,1,True,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-4.620553708,True,False,True,True
013250,ME+EM,United Kingdom,51.4893335,-0.1440551,2007,0,True,1,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,2015.0,3,3,False,False,False,True,False,62.4,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,2.624879953,True,False,True,True
013251,Lantum,United Kingdom,51.4893335,-0.1440551,2012,1,True,3,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,2015.0,1,3,False,False,False,False,True,0.0,False,True,True,True,True,False,False,True,False,False,False,False,False,False,True,1.508998347,True,False,False,False
013253,Pavegen,United Kingdom,51.4893335,-0.1440551,2009,1,True,1,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,2010.0,5,4,False,True,False,False,False,107.3,False,True,True,True,False,False,False,True,False,True,True,False,False,True,True,-4.620553708,True,False,False,False
013254,Ecolibrium,United Kingdom,51.4893335,-0.1440551,2009,1,True,2,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,2013.0,4,6,False,False,True,False,True,108.5,False,True,True,True,True,True,True,True,False,False,False,False,False,False,True,-4.620553708,True,False,False,False
013255,C-Capture,United Kingdom,53.794414,-1.548621,2009,1,False,1,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,2011.0,1,1,True,False,False,False,False,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-4.620553708,True,False,False,False
013256,Wandera,United Kingdom,51.4893335,-0.1440551,2012,1,True,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2012.0,2,5,False,False,False,False,False,20.0,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,1.508998347,True,True,True,True
013257,Symphonic,United Kingdom,55.9519018,-3.1904199,2012,1,False,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2014.0,1,1,True,False,False,True,False,0.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1.508998347,True,True,False,True
013258,Float,United Kingdom,55.9519018,-3.1904199,2010,1,False,2,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,2013.0,3,5,False,True,True,False,False,76.1,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,2.233315088,True,False,False,False
013259,Qminder,United Kingdom,51.4893335,-0.1440551,2011,1,True,4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,2011.0,3,6,False,False,False,False,False,156.8,False,True,True,True,True,True,False,True,False,True,True,False,True,False,False,1.138362398,True,False,False,False
013260,Festicket,United Kingdom,51.4893335,-0.1440551,2012,0,True,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,2012.0,2,4,False,True,False,False,False,8.1,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,1.508998347,True,False,False,False
013262,SilverRail Technologies,United Kingdom,51.4893335,-0.1440551,2009,1,True,2,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,2009.0,1,1,True,False,False,True,False,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-4.620553708,True,True,False,True
013263,TalkLife,United Kingdom,51.4893335,-0.1440551,2012,0,True,3,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,2014.0,9,7,False,False,True,False,True,113.5,False,True,True,True,True,True,False,False,True,False,True,False,False,False,False,1.508998347,True,False,False,False
013264,Wonderbly,United Kingdom,51.4893335,-0.1440551,2012,0,True,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2014.0,1,2,False,False,False,False,False,0.0,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,1.508998347,True,True,True,True
013265,Cytomos,United Kingdom,55.9519018,-3.1904199,2011,1,False,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,2014.0,2,3,False,False,True,False,False,101.8,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,1.138362398,True,False,False,False
013266,Simudyne,United Kingdom,51.4893335,-0.1440551,2007,1,True,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2017.0,3,6,False,True,True,False,False,12.6,False,True,False,True,True,True,False,False,False,False,True,False,False,False,True,2.624879953,True,False,True,True
013267,Sofant Technologies,United Kingdom,55.9519018,-3.1904199,2011,1,False,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2013.0,3,8,False,False,True,False,False,82.9,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,1.138362398,True,False,False,False
013268,Zoopla,United Kingdom,51.4893335,-0.1440551,2007,1,True,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2008.0,1,3,False,False,False,False,False,0.0,False,True,True,True,True,False,False,True,False,False,True,False,False,False,True,2.624879953,True,False,True,True
013269,Verv,United Kingdom,51.4893335,-0.1440551,2010,1,True,1,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,2016.0,3,2,False,True,False,False,False,71.1,True,True,True,False,True,False,False,True,False,True,True,False,False,False,False,2.233315088,True,False,False,False
013270,Arecor,United Kingdom,52.0538716,0.2105189,2007,1,True,1,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,2007.0,1,1,True,False,False,True,False,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2.624879953,True,True,False,True
013271,Mypinpad,United Kingdom,51.4816546,-3.1791934,2012,1,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2013.0,4,3,False,False,False,False,True,47.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.508998347,True,False,False,False
013272,Huma,United Kingdom,51.4893335,-0.1440551,2011,1,True,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,2016.0,1,3,False,False,False,False,False,0.0,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,1.138362398,True,False,True,True
013274,Hussle,United Kingdom,51.4893335,-0.1440551,2009,0,True,2,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,2010.0,4,4,False,False,True,False,True,24.1,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,-4.620553708,True,False,True,True
013275,Pusher,United Kingdom,51.4893335,-0.1440551,2010,1,True,2,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,2010.0,2,13,False,False,False,False,False,12.3,False,True,True,True,False,True,False,True,False,False,True,False,False,False,True,2.233315088,True,True,True,True
013276,Talmix,United Kingdom,51.4893335,-0.1440551,2010,1,True,2,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,2013.0,2,3,False,False,True,False,False,13.5,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,2.233315088,True,False,False,False
013277,Zaptic,United Kingdom,53.4794892,-2.2451148,2012,1,True,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2017.0,2,4,False,False,False,True,False,23.9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1.508998347,True,False,True,True
013278,Heptares Therapeutics,United Kingdom,51.79588,-0.07854,2007,1,False,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2007.0,1,1,True,False,False,True,False,0.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,2.624879953,False,True,False,True
013279,Filtered,United Kingdom,51.4893335,-0.1440551,2009,1,True,3,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,2016.0,3,1,True,False,True,False,False,27.8,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,-4.620553708,True,False,True,True
013280,Cloud.IQ,United Kingdom,51.4893335,-0.1440551,2012,1,True,2,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,2012.0,1,2,False,False,False,False,True,0.0,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,1.508998347,True,False,True,True
013281,Ethical Power,United Kingdom,50.7256138,-3.5269209,2010,1,False,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,2011.0,1,1,True,False,False,False,False,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.233315088,True,False,False,False
013282,Medesk,United Kingdom,51.4893335,-0.1440551,2008,1,True,2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,2016.0,4,2,False,False,True,False,False,59.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.248797261,True,False,False,False
013283,Undo,United Kingdom,52.2055314,0.1186637,2012,1,True,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2014.0,2,3,False,False,False,False,False,11.7,False,True,True,True,True,False,False,False,False,True,True,False,False,False,False,1.508998347,True,False,False,False
013284,Synchtank,United Kingdom,51.4893335,-0.1440551,2008,1,True,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2011.0,2,1,True,False,False,False,False,105.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,-0.248797261,True,False,True,True
013285,Rotageek,United Kingdom,51.4893335,-0.1440551,2009,1,True,3,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,2014.0,2,1,True,True,False,False,False,5.0,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,-4.620553708,True,False,False,False
013287,Strategic Blue,United Kingdom,51.4893335,-0.1440551,2011,1,True,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2010.0,9,1,True,True,False,False,False,43.8,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,1.138362398,True,False,True,True
013288,Beryl,United Kingdom,51.4893335,-0.1440551,2012,1,True,2,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,2012.0,3,6,False,True,False,False,False,24.0,False,True,True,True,False,True,False,False,False,False,True,False,False,False,True,1.508998347,True,False,False,False
013289,CGT Catapult,United Kingdom,51.4893335,-0.1440551,2012,1,True,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2015.0,1,1,True,False,False,True,False,0.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1.508998347,True,True,False,True
013290,Cambridge Touch Technologies Ltd.,United Kingdom,52.2055314,0.1186637,2011,1,True,3,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,2016.0,1,1,True,False,False,True,False,0.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,1.138362398,True,False,True,True
013291,Satago,United Kingdom,51.4893335,-0.1440551,2012,1,True,2,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,2014.0,1,7,False,False,False,False,False,0.0,False,True,True,True,True,True,False,True,True,False,True,False,False,False,True,1.508998347,True,True,False,True
013292,Blackford Analysis,United Kingdom,55.9519018,-3.1904199,2010,1,False,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,2010.0,1,1,True,False,False,False,False,0.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,2.233315088,True,True,False,True
013293,BioBeats,United Kingdom,51.4893335,-0.1440551,2012,1,True,3,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,2013.0,5,16,False,False,True,False,True,60.4,False,True,True,True,True,False,False,True,True,False,True,False,True,False,True,1.508998347,True,True,False,True
013294,Recite Me,United Kingdom,54.9617219,-1.6044065,2009,0,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,4,1,True,False,True,False,False,67.9,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,-4.620553708,True,False,False,False
013295,Adimo,United Kingdom,55.861155,-4.2501687,2012,1,False,3,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,2017.0,2,9,False,False,True,False,False,48.4,False,True,True,True,True,False,False,False,False,True,True,False,False,False,True,1.508998347,True,False,False,False
013296,Q-Bot,United Kingdom,51.4570271,-0.1932607,2012,1,True,2,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,2014.0,2,1,True,False,False,False,False,20.2,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1.508998347,True,False,False,False
013297,Opensignal,United Kingdom,51.4893335,-0.1440551,2010,1,True,4,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2012.0,1,3,False,False,False,False,False,0.0,False,True,True,True,False,False,False,True,True,False,False,False,False,False,True,2.233315088,True,True,False,True
013298,EVRYTHNG,United Kingdom,51.4893335,-0.1440551,2011,1,True,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2011.0,1,2,False,False,False,False,False,0.0,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,1.138362398,True,True,True,True
013299,WhatUsersDo,United Kingdom,51.4893335,-0.1440551,2008,1,True,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2011.0,5,1,True,False,True,False,False,56.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.248797261,True,True,False,True
