Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Venture Round - Scintil Photonics,https://www.crunchbase.com/funding_round/scintil-photonics-series-unknown--38dae9ac,Scintil Photonics,https://www.crunchbase.com/organization/scintil-photonics,Venture - Series Unknown,2022-09-06,,,,,Applied Ventures,Applied Ventures,"216,068",,,,,Scintil Photonics is a fabless company that develops silicon photonic integrated circuits,"Manufacturing, Optical Communication, Semiconductor","Grenoble, Rhone-Alpes, France, Europe",https://www.scintil-photonics.com/,$1M to $10M,18616587,USD,18616587,,4,1,1,Yes,
Venture Round - Caura,https://www.crunchbase.com/funding_round/caura-series-unknown--40f3bf90,Caura,https://www.crunchbase.com/organization/caura,Venture - Series Unknown,2023-01-26,4000000,GBP,4965878,,Lloyds Banking Group,Lloyds Banking Group,"216,363",,,,,"Caura is an insurance company that manages and pays for servicing, maintenance, repair, tolls, city charges, vehicle tax, and insurance.","Auto Insurance, Insurance, InsurTech, Payments","London, England, United Kingdom, Europe",https://www.caura.com,$1M to $10M,8430000,GBP,10970547,,4,1,1,Yes,
Venture Round - Lykon,https://www.crunchbase.com/funding_round/vimeda-series-unknown--aaab5f28,Lykon,https://www.crunchbase.com/organization/vimeda,Venture - Series Unknown,2023-08-17,2500000,EUR,2718612,,Zintinus,Zintinus,"216,568",,,,,Lykon is an innovative health care company that provides digital health coaching based on Biomarker analysis. ,"Health Care, Internet","Berlin, Berlin, Germany, Europe",https://www.lykon.de,$10M to $50M,18900000,EUR,20474582,M&A,5,1,,Yes,
Venture Round - Alex Therapeutics,https://www.crunchbase.com/funding_round/alex-therapeutics-series-unknown--b68e3ef6,Alex Therapeutics,https://www.crunchbase.com/organization/alex-therapeutics,Venture - Series Unknown,2022-04-06,3500000,EUR,3814194,,Hadean Ventures,"Bonit Capital, Hadean Ventures, Scale Capital, Sweet Studio","216,852",,,,,"AI digital CBT therapeutic platform - changing habits, changing health","Artificial Intelligence (AI), Assistive Technology, Health Care, Medical, Personal Health, Software, Therapeutics","Stockholm, Stockholms Lan, Sweden, Europe",https://www.alextherapeutics.com,$1M to $10M,9497329,USD,9497329,,4,4,3,Yes,
Series A - Cashlink,https://www.crunchbase.com/funding_round/cashlink-series-a--e235db71,Cashlink,https://www.crunchbase.com/organization/cashlink,Series A,2023-06-27,7000000,EUR,7670283,,Helaba,"C3 Venture Capital, Helaba, Panta Rhei, TX Ventures","217,258",,,,Early Stage Venture,Cashlink empowers businesses to easily offer investments in alternative assets to their end customers using tokenization technology.,"Cryptocurrency, Financial Services, FinTech, Software","Frankfurt, Hessen, Germany, Europe",https://cashlink.de,Less than $1M,7000000,EUR,7670283,Early Stage Venture,5,4,1,Yes,
Series A - Entyre,https://www.crunchbase.com/funding_round/entyre-edc8-series-a--e449d231,Entyre,https://www.crunchbase.com/organization/entyre-edc8,Series A,2022-11-07,,,,,Heal Capital,"Heal Capital, Helsana HealthInvest","217,551",,,,Early Stage Venture,Entyre helps to provide technical solutions to identify and correct incorrect supplies.,"Health Care, Home Health Care, Medical, Personal Health","Hamburg, Hamburg, Germany, Europe",https://www.entyre.de/,$1M to $10M,2000000,EUR,2337229,Early Stage Venture,3,2,1,Yes,
Series A - Sorare,https://www.crunchbase.com/funding_round/sorare-series-a--e0c059e0,Sorare,https://www.crunchbase.com/organization/sorare,Series A,2021-02-25,40000000,EUR,48631746,,Benchmark,"Accel, Alexis Ohanian, Ambel, Antoine Griezmann, Archimedia, Benchmark, Gary Vaynerchuk, Go4it Capital, Headline, Hedosophia, Rio Ferdinand","218,360",,,,Early Stage Venture,"Sorare is a global fantasy football game where players can buy, trade, and play with official digital cards.","Blockchain, Cryptocurrency, Fantasy Sports, Gaming, Soccer","Paris, Ile-de-France, France, Europe",https://sorare.com,$10M to $50M,739245791,USD,739245791,Early Stage Venture,4,11,5,Yes,
Series A - Matter.,https://www.crunchbase.com/funding_round/matter-b2f3-series-a--1fe17184,Matter.,https://www.crunchbase.com/organization/matter-b2f3,Series A,2023-08-09,7900000,GBP,10048602,,"S2G Investments, Sound Ventures","Katapult Ocean, Regeneration.VC, S2G Investments, Sound Ventures","218,569",,,,Early Stage Venture,"Matter. is a company that provide solutions for capturing, harvesting, and recycling microplastics from wastewater.","Recycling, Waste Management, Water Purification","Bristol, Bristol, City of, United Kingdom, Europe",https://matter.industries,$1M to $10M,10982143,USD,10982143,Early Stage Venture,6,4,2,Yes,
Venture Round - Mikrobiomik,https://www.crunchbase.com/funding_round/mikrobiomik-series-unknown--d66addbb,Mikrobiomik,https://www.crunchbase.com/organization/mikrobiomik,Venture - Series Unknown,2023-09-10,1100000,EUR,1178755,,"Orza Investments, Seed Capital Bizkaia","Orza Investments, Seed Capital Bizkaia","218,579",,,,,Mikrobiomik is a biopharmaceutical company that provides innovative solutions for chronic diseases.,"Biopharma, Biotechnology, Medical, Therapeutics","Derio, Pais Vasco, Spain, Europe",https://mikrobiomik.net/,$1M to $10M,2100000,EUR,2365296,,4,2,,Yes,
Series B - Limehome,https://www.crunchbase.com/funding_round/limehome-series-b--a02db19a,Limehome,https://www.crunchbase.com/organization/limehome,Series B,2022-11-08,45000000,EUR,45363452,,"AW Rostamani, Capital Four","AW Rostamani, Capital Four, HV Capital, Lakestar, Picus Capital","218,611",,,,Early Stage Venture,Limehome turns commercial spaces into stylish apart-hotels and operates them on their tech-platform for business and leisure travelers,"Business Travel, E-Commerce, Hospitality, Hotel, Tourism, Travel, Travel Accommodations","Munich, Bayern, Germany, Europe",https://www.limehome.com,$10M to $50M,81000000,EUR,87717736,Early Stage Venture,5,5,3,Yes,
Venture Round - Kingdom Technologies,https://www.crunchbase.com/funding_round/kingdom-technologies-series-unknown--2c4a5993,Kingdom Technologies,https://www.crunchbase.com/organization/kingdom-technologies,Venture - Series Unknown,2024-02-27,1400000,GBP,1775237,,,"Iron Wolf Capital, Specialist VC","218,834",,,,,Kingdom builds novel robotic lawn mowers for large terrains.,Robotics,"Glasgow, Glasgow City, United Kingdom, Europe",https://www.kingdom.garden/,$1M to $10M,3800000,GBP,4884038,,4,2,,Yes,
Venture Round - Breedr,https://www.crunchbase.com/funding_round/breedr-series-unknown--ac02e89d,Breedr,https://www.crunchbase.com/organization/breedr,Venture - Series Unknown,2023-07-26,8691809,USD,8691809,,,,"218,947",,,,,Breedr is a productivity and marketing platform that’s transforming the livestock supply-chain.,"Agriculture, SaaS, Supply Chain Management","Itchenor, West Sussex, United Kingdom, Europe",https://www.breedr.co,$1M to $10M,17502895,USD,17502895,,8,,,Yes,
Series A - Cledara,https://www.crunchbase.com/funding_round/cledara-series-a--35b40bb4,Cledara,https://www.crunchbase.com/organization/cledara,Series A,2022-09-12,20000000,USD,20000000,,CommerzVentures,"Carbide Ventures, CommerzVentures, Massive, Nauta Capital, Notion Capital","219,006",,,,Early Stage Venture,Cledara is one place to manage all your software subscriptions.,"Innovation Management, SaaS","London, England, United Kingdom, Europe",http://www.cledara.com,Less than $1M,24330000,USD,24330000,Early Stage Venture,3,5,1,Yes,
Series B - neoom,https://www.crunchbase.com/funding_round/neoom-group-series-b--bd04fca1,neoom,https://www.crunchbase.com/organization/neoom-group,Series B,2023-05-16,16000000,EUR,17384728,,B&C Innovation Investments,"B&C Innovation Investments, ING Sustainable Investments","219,215",,,,Early Stage Venture,neoom is a European Cleantech scale-up founded in Austria.,"Clean Energy, CleanTech, Cloud Computing, Energy, Renewable Energy","Freistadt, Oberosterreich, Austria, Europe",https://www.neoom.com,,53900000,EUR,60094310,Early Stage Venture,5,2,1,Yes,
Series A - Mindee,https://www.crunchbase.com/funding_round/mindee-series-a--d7067700,Mindee,https://www.crunchbase.com/organization/mindee,Series A,2021-10-06,14000000,USD,14000000,,Notable Capital,"Alexis Le-Quoc, Alven, Bpifrance, Nicolas Dessaigne, Notable Capital, Serena","220,133",,,,Early Stage Venture,Mindee offers a tailor-made artificial intelligence solution that transforms documents into usable data.,"Artificial Intelligence (AI), Machine Learning, Open Source, SaaS, Web Apps","Paris, Ile-de-France, France, Europe",https://mindee.com,Less than $1M,23251679,USD,23251679,,5,6,3,Yes,
Series A - Invizius,https://www.crunchbase.com/funding_round/invizius-series-a--77244375,Invizius,https://www.crunchbase.com/organization/invizius,Series A,2021-05-06,5300000,GBP,7364353,,"Downing Ventures, Mercia Fund Managers, Old College Capital, Scottish Enterprise, Syensqo Ventures","Calculus Capital, Downing Ventures, Jonathan Milner, Mercia Fund Managers, Old College Capital, Scottish Enterprise, Syensqo Ventures","220,481",,,,Early Stage Venture,Invizius provides dialysis treatments and other extra-corporeal treatments for patients.,"Biotechnology, Health Care, Medical","Edinburgh, Edinburgh, City of, United Kingdom, Europe",https://www.invizius.com/,$1M to $10M,11100000,GBP,14827840,,6,7,1,Yes,
Series A - Mobile Club,https://www.crunchbase.com/funding_round/mobile-club-series-a--1b359f22,Mobile Club,https://www.crunchbase.com/organization/mobile-club,Series A,2023-01-11,8000000,EUR,8612495,,,"Antoine Arnault, Matthieu Besozzi, Maxime Paradis, Romain Peugeot, Xavier Niel","221,178",,,,Early Stage Venture,Mobile.club is a technology platform that provides customized smartphone rental solutions.,"E-Commerce, Mobile, Telecommunications","Paris, Ile-de-France, France, Europe",https://www.mobile.club,$1M to $10M,15000000,EUR,16320346,Early Stage Venture,5,5,,Yes,
Series A - Abiby,https://www.crunchbase.com/funding_round/abiby-series-a--19f66abc,Abiby,https://www.crunchbase.com/organization/abiby,Series A,2018-06-01,2000000,EUR,2333695,,,Alberto Genovese,"221,237",8000000,EUR,9334780,Early Stage Venture,Abiby is a platform that offers subscription services to discover and try new beauty products.,"Cosmetics, E-Commerce, Internet, Retail","Milano, Lombardia, Italy, Europe",https://www.abiby.it/,$1M to $10M,5500000,EUR,6383833,Seed,3,1,,Yes,
Series B - Localyze,https://www.crunchbase.com/funding_round/localyze-series-b--80289bce,Localyze,https://www.crunchbase.com/organization/localyze,Series B,2022-09-06,35000000,USD,35000000,,General Catalyst,"Frontline Ventures, General Catalyst, Job van der Voort, Unpopular Ventures, Visionaries Club, Web Summit Ventures","222,885",,,,Early Stage Venture,"Localyze is a software to manage your international team: Relocate international hires, temporarily transfer employees.","Information Technology, Internet, SaaS, Software","Hamburg, Hamburg, Germany, Europe",https://www.localyzeapp.com,,48388052,USD,48388052,Early Stage Venture,6,6,1,Yes,
Series A - BankiFi,https://www.crunchbase.com/funding_round/bankifi-series-a--2b60ba3c,BankiFi,https://www.crunchbase.com/organization/bankifi,Series A,2022-08-15,4000000,GBP,4822798,,Praetura Ventures,"Greater Manchester Combined Authority, Praetura Ventures","222,943",,,,Early Stage Venture,BankiFi is a bussiness technology firm.,"Financial Services, FinTech","Manchester, Manchester, United Kingdom, Europe",https://www.bankifi.com/,$1M to $10M,6700000,GBP,8517221,Early Stage Venture,6,2,1,Yes,
Series A - Tepeo,https://www.crunchbase.com/funding_round/tepeo-series-a--d54b444f,Tepeo,https://www.crunchbase.com/organization/tepeo,Series A,2022-12-14,10500000,GBP,13039688,,BGF Ventures,"BGF Ventures, Clean Growth Fund, Renewable Environmental Investments","221,760",,,,Early Stage Venture,"Tepeo is a British clean technology company that has developed a low-cost, easy-to-install low carbon boiler.","Environmental Consulting, Renewable Energy","Maidenhead, Windsor and Maidenhead, United Kingdom, Europe",https://tepeo.com/,$1M to $10M,13000000,GBP,16510175,Early Stage Venture,2,3,2,Yes,
Venture Round - Knodd,https://www.crunchbase.com/funding_round/knodd-series-unknown--7aba3eb1,Knodd,https://www.crunchbase.com/organization/knodd,Venture - Series Unknown,2022-09-19,30000000,SEK,2786204,,Orkla,"Curus, First Venture Capital, Inc., Linbo Invest, Orkla","221,639",,,,,The digital child health centre,"Apps, Health Care","Göteborg, Vastra Gotaland, Sweden, Europe",https://www.knodd.se/,$1M to $10M,65500000,SEK,6150107,,3,4,,Yes,
Series A - Metomic,https://www.crunchbase.com/funding_round/metomic-series-a--a83e871c,Metomic,https://www.crunchbase.com/organization/metomic,Series A,2023-02-22,18920000,USD,18920000,,Evolution Equity Partners,"Connect Ventures, Evolution Equity Partners, Resonance","222,502",,,,Early Stage Venture,"Metomic is the human-centric data security software for SaaS, GenAI and Cloud","Developer APIs, Information Services, Information Technology, Privacy, Software","London, England, United Kingdom, Europe",https://metomic.io,Less than $1M,24538724,USD,24538724,Early Stage Venture,4,3,1,Yes,
Series A - Dreamdata,https://www.crunchbase.com/funding_round/dreamdata-io-series-a--441dd0a9,Dreamdata,https://www.crunchbase.com/organization/dreamdata-io,Series A,2022-12-06,7000000,EUR,7327158,,Signals Venture Capital,"Crowberry Capital, Curiosity VC, Futuristic.vc, InReach Ventures, PSV, Seedcamp, Signals Venture Capital","222,044",,,,Early Stage Venture,The AI Platform for Modern B2B GTM,"Analytics, B2B, Cloud Data Services, Data Integration, Data Visualization, Predictive Analytics, SaaS","Copenhagen, Hovedstaden, Denmark, Europe",https://dreamdata.io,$1M to $10M,12221699,USD,12221699,Early Stage Venture,3,7,6,Yes,
Series A - Waysia,https://www.crunchbase.com/funding_round/alorsfaim-5324-series-a--64abe4eb,Waysia,https://www.crunchbase.com/organization/alorsfaim-5324,Series A,2022-09-06,10000000,EUR,9897002,,Banyan Pacific,"Banyan Pacific, Cathay Innovation, Convivialite Ventures, Dastore, Goodwater Capital, iFly.vc","222,341",,,,Early Stage Venture,Waysia develops an application for ordering and delivering food.,"Apps, E-Commerce, Food and Beverage, Retail","Paris, Ile-de-France, France, Europe",https://www.alorsfaim.com/,$10M to $50M,14000000,EUR,14594804,Early Stage Venture,2,6,,Yes,
Venture Round - Modulous,https://www.crunchbase.com/funding_round/modulous-series-unknown--68fe274b,Modulous,https://www.crunchbase.com/organization/modulous,Venture - Series Unknown,2022-11-01,,,,,Elemental Impact,Elemental Impact,"222,783",,,,,"Redefining the design & delivery of affordable, sustainable & smart homes by leveraging disruptive digital technologies","Architecture, Construction, Information Services, Information Technology, Real Estate, Software","London, England, United Kingdom, Europe",https://www.modulous.com/,$1M to $10M,17511275,GBP,21839447,,7,1,,Yes,
Venture Round - Auxivo,https://www.crunchbase.com/funding_round/auxivo-series-unknown--86cc4bbc,Auxivo,https://www.crunchbase.com/organization/auxivo,Venture - Series Unknown,2023-07-19,,,,,Ankaa Ventures,Ankaa Ventures,"221,777",,,,,Auxivo is developing a new generation of wearable exoskeletons that support and protect workers.,"Electronics, Health Care, Industrial, Information Technology, Telecommunications, Wearables","Zürich, Zurich, Switzerland, Europe",https://www.auxivo.com/,Less than $1M,280000,CHF,282133,,6,1,1,Yes,
Series A - Qualis Flow,https://www.crunchbase.com/funding_round/qualis-flow-series-a--a20d1564,Qualis Flow,https://www.crunchbase.com/organization/qualis-flow,Series A,2023-05-30,7200000,GBP,8937105,,Systemiq capital,"Ascension Ventures, Bridge Investment Group, Gravel Road Ventures, Greensoil PropTech Ventures, Grosvenor Group, Jonathan Emery, MMC Ventures, Suffolk Technologies, Systemiq capital","222,273",,,,Early Stage Venture,"Qflow is a cloud-based tool that automates the capture, digitisation and analysis live construction data.","Analytics, Construction, SaaS","London, England, United Kingdom, Europe",http://qualisflow.com/,$1M to $10M,12255923,USD,12255923,Early Stage Venture,5,9,3,Yes,
Series A - Sharpist,https://www.crunchbase.com/funding_round/sharpist-series-a--6b84dbee,Sharpist,https://www.crunchbase.com/organization/sharpist,Series A,2022-02-15,20290000,EUR,23039905,,"Capnamic, Endeit Capital","b2venture, Capnamic, Endeit Capital, Founders Future, Julien Codorniou, Porsche Ventures, Vorwerk Ventures","223,459",,,,Early Stage Venture,Sharpist is a digital coaching platform that offers leadership training and transformation projects.,"Consulting, Personal Development, Software, Training","Berlin, Berlin, Germany, Europe",https://www.sharpist.com,$1M to $10M,28039905,USD,28039905,Early Stage Venture,4,7,2,Yes,
Series A - Build38,https://www.crunchbase.com/funding_round/build38-series-a--c813f1fd,Build38,https://www.crunchbase.com/organization/build38,Series A,2023-02-07,13000000,EUR,13950219,,Tikehau Capital,"Criteria Venture Tech, eCAPITAL ENTREPRENEURIAL PARTNERS, Tikehau Capital","223,847",,,,Early Stage Venture,"Build38 is a provider of mobile application protection solutions for in-app shielding, in-app monitoring, and AI based in-app reaction.","Artificial Intelligence (AI), Cyber Security, Mobile Apps, Mobile Payments, Security","Munich, Bayern, Germany, Europe",https://build38.com,$1M to $10M,16000000,EUR,17592092,Early Stage Venture,3,3,3,Yes,
Venture Round - Hanko,https://www.crunchbase.com/funding_round/hanko-series-unknown--c821f562,Hanko,https://www.crunchbase.com/organization/hanko,Venture - Series Unknown,2023-05-15,1200000,EUR,1304820,,adesso ventures,"adesso ventures, Carl Zitscher, HTGF (High-Tech Gruenderfonds), Jan Kaniess, Roland Fassauer, Smart Infrastructure Ventures ('SIVentures')","225,026",,,,,Hanko builds open-source user authentication and passkey infrastructure for developers,"Developer APIs, Identity Management, Security","Kiel, Schleswig-Holstein, Germany, Europe",https://www.hanko.io,Less than $1M,1200000,EUR,1304820,,3,6,1,Yes,
Series A - Oddin.gg,https://www.crunchbase.com/funding_round/oddin-gg-series-a--0846378c,Oddin.gg,https://www.crunchbase.com/organization/oddin-gg,Series A,2022-08-16,4500000,USD,4500000,,,"Genting Ventures, Presto Ventures, Velo Partners","225,082",,,,Early Stage Venture,Esports odds feed provider with a focus on engagement.,"Artificial Intelligence (AI), eSports, Gambling, Machine Learning","Prague, Hlavni mesto Praha, Czech Republic, Europe",https://oddin.gg,$1M to $10M,9164703,USD,9164703,Early Stage Venture,3,3,,Yes,
Venture Round - ClearSpace,https://www.crunchbase.com/funding_round/clearspace-sa-series-unknown--eb066c5d,ClearSpace,https://www.crunchbase.com/organization/clearspace-sa,Venture - Series Unknown,2024-01-01,,,,,Business Angels Switzerland (BAS),Business Angels Switzerland (BAS),"225,339",,,,,ClearSpace is an in-orbit servicing company that develops technologies that will support a wide range of IOS applications.,"Aerospace, Satellite Communication, Space Travel","Renens, Vaud, Switzerland, Europe",https://clearspace.today,$10M to $50M,37015195,USD,37015195,,6,1,,Yes,
Series A - Luminate Medical,https://www.crunchbase.com/funding_round/luminate-medical-series-a--7a44866f,Luminate Medical,https://www.crunchbase.com/organization/luminate-medical,Series A,2024-05-14,15000000,USD,15000000,,Artis Ventures,"8VC, Artis Ventures, Lachy Groom, Metaplanet","225,728",,,,Early Stage Venture,Luminate Medical develops a medical device designed to prevent hair loss during chemotherapy.,"Biotechnology, Health Care, Medical, Medical Device","Galway, Galway, Ireland, Europe",https://www.luminatemed.com/,$1M to $10M,22625000,USD,22625000,Early Stage Venture,5,4,1,Yes,
Series B - TechWolf,https://www.crunchbase.com/funding_round/techwolf-series-b--ef507aa8,TechWolf,https://www.crunchbase.com/organization/techwolf,Series B,2024-06-24,42750000,USD,42750000,,Felix Capital,"Acadian Ventures, Felix Capital, Fortino Capital, Notion Capital, PMV, SAP, SemperVirens Venture Capital, ServiceNow, Stride.VC, The Twenty Minute VC, Workday Ventures","226,172",107250000,USD,107250000,Early Stage Venture,TechWolf develops an AI-based talent intelligence platform that allows enterprises to adopt a skills-based talent model.,"Artificial Intelligence (AI), Human Resources, Information Technology, Natural Language Processing","Ghent, Oost-Vlaanderen, Belgium, Europe",https://www.techwolf.com,$1M to $10M,55589855,USD,55589855,,5,11,6,Yes,
Series A - Choco,https://www.crunchbase.com/funding_round/choco-series-a--3636ebe2,Choco,https://www.crunchbase.com/organization/choco,Series A,2019-10-28,33500000,USD,33500000,,Bessemer Venture Partners,"Atlantic Labs, Bessemer Venture Partners, Discovery Ventures, Greyhound Capital, MPGI, Target Global, Visionaries Club","227,635",,,,Early Stage Venture,Choco is a food ordering platform that connects restaurants and suppliers.,"Apps, Food and Beverage, Marketing, Restaurants","Berlin, Berlin, Germany, Europe",https://choco.com/us,$50M to $100M,336269652,USD,336269652,,7,7,5,Yes,
Venture Round - CurveBlock,https://www.crunchbase.com/funding_round/curveblock-series-unknown--d577a2e5,CurveBlock,https://www.crunchbase.com/organization/curveblock,Venture - Series Unknown,2023-11-01,600000,GBP,730873,,,Loyal VC,"227,719",12400000,GBP,15104710,,"CurveBlock, pioneering “The Shared Economy”, think, CoinBase for the construction sector, regulated for every day people.","Blockchain, FinTech, Real Estate, Real Estate Investment, Renewable Energy, Sustainability","Leeds, Leeds, United Kingdom, Europe",https://curveblock.io,$1M to $10M,2552668,USD,2552668,,4,1,,Yes,
Series A - RPA Supervisor,https://www.crunchbase.com/funding_round/rpa-supervisor-series-a--958edfe2,RPA Supervisor,https://www.crunchbase.com/organization/rpa-supervisor,Series A,2022-07-27,20000000,USD,20000000,,Dawn Capital,"Dawn Capital, MMC Ventures, s16vc","227,859",,,,Early Stage Venture,RPA Supervisor accelerate digital transformation by reducing cost and increasing insight and control of your business processes.,"Developer APIs, Enterprise, Information Technology, Software","Bergen, Hordaland, Norway, Europe",https://www.rpasupervisor.com,$10M to $50M,25000000,USD,25000000,Early Stage Venture,2,3,3,Yes,
Series A - IPRally,https://www.crunchbase.com/funding_round/iprally-series-a--c92fe6c6,IPRally,https://www.crunchbase.com/organization/iprally,Series A,2023-03-21,10000000,EUR,10773192,,Endeit Capital,"Endeit Capital, Icebreaker.vc, Join Capital, Spintop Ventures","228,671",,,,Early Stage Venture,IPRally serves technology corporations and IP service providers by providing the first AI that thinks like a patent professional.,"Artificial Intelligence (AI), Information Technology, Legal Tech, Software","Helsinki, Southern Finland, Finland, Europe",https://iprally.com,$1M to $10M,12350000,EUR,13630658,Early Stage Venture,4,4,2,Yes,
Series A - Laced,https://www.crunchbase.com/funding_round/laced-series-a--8a9ab301,Laced,https://www.crunchbase.com/organization/laced,Series A,2023-05-24,12000000,USD,12000000,,Talis Capital,"Bart Swanson, BY Venture Partners, Eric Archambeau, H&M Group Ventures, Talis Capital, TrueSight Ventures","228,674",,,,Early Stage Venture,Laced is an e-commerce platform that allows users to buy and sell sneakers.,"E-Commerce, E-Commerce Platforms, Marketplace, Shoes","London, England, United Kingdom, Europe",https://laced.com,,13000000,USD,13000000,Early Stage Venture,2,6,2,Yes,
Venture Round - VIDA,https://www.crunchbase.com/funding_round/village-data-analytics-series-unknown--194a52af,VIDA,https://www.crunchbase.com/organization/village-data-analytics,Venture - Series Unknown,2023-09-13,3000000,EUR,3219886,,Cusp Capital,Cusp Capital,"228,742",,,,,VIDA is impact management software for a decentralized world.,"Geospatial, Impact Investing, Information Technology, Software","Munich, Bayern, Germany, Europe",https://www.vida.place,,4650000,EUR,5030336,,3,1,1,Yes,
Venture Round - Crucible,https://www.crunchbase.com/funding_round/crucible-series-unknown--7d596db7,Crucible,https://www.crunchbase.com/organization/crucible,Venture - Series Unknown,2023-09-06,,,,,Born Ready Ventures,Born Ready Ventures,"228,806",,,,,"Crucible is a game engine and web framework that provides easy, familiar access to web3's digital trust layer.","Blockchain, Cryptocurrency, Web3","London, England, United Kingdom, Europe",https://crucible.network/,,64000,USD,64000,,4,1,,Yes,
Venture Round - Incepto Medical,https://www.crunchbase.com/funding_round/incepto-medical-series-unknown--eb3dd92f,Incepto Medical,https://www.crunchbase.com/organization/incepto-medical,Venture - Series Unknown,2022-09-19,27000000,EUR,27081570,,LBO France,"AVP, Bpifrance, Karista, LBO France, Patient Autonome, Wille Finance","228,875",,,,,Incepto Medical is a Medical imaging solution based on artificial intelligence,"Artificial Intelligence (AI), Health Care, Information Services, Information Technology, Medical, Medical Device","Paris, Ile-de-France, France, Europe",https://incepto-medical.com/,$1M to $10M,32600000,EUR,33249209,,2,6,1,Yes,
Venture Round - Sonrai Analytics,https://www.crunchbase.com/funding_round/sonrai-analytics-series-unknown--affc39a5,Sonrai Analytics,https://www.crunchbase.com/organization/sonrai-analytics,Venture - Series Unknown,2022-11-10,,,,,Eckuity,Eckuity,"228,274",,,,,Sonrai Analytics develop applications and interfaces to utilize the data and the resultant outputs of analysis.,"Analytics, Artificial Intelligence (AI), Data Integration, Machine Learning","Belfast, Belfast, United Kingdom, Europe",https://sonraianalytics.com/,$1M to $10M,2800000,GBP,3476478,,3,1,1,Yes,
Series A - Poppins,https://www.crunchbase.com/funding_round/mila-79ab-series-a--ebaf4e14,Poppins,https://www.crunchbase.com/organization/mila-79ab,Series A,2023-10-18,8000000,EUR,8430237,,"Allianz, HEC Alumni, Verve Ventures","Allianz, BNP Paribas Développement, Bpifrance, Eurazeo, HEC Alumni, Kurma Partners, Verve Ventures","229,329",,,,Early Stage Venture,We digitize music therapy into engaging products for accessible technologies.,"EdTech, Health Care, Neuroscience, Software","Paris, Ile-de-France, France, Europe",https://www.poppins.io/,$1M to $10M,18986960,USD,18986960,,4,7,,Yes,
Series B - Hawk,https://www.crunchbase.com/funding_round/hawk-ai-series-b--c7fd4db1,Hawk,https://www.crunchbase.com/organization/hawk-ai,Series B,2024-06-10,100000000,EUR,107634516,,"Macquarie Capital, Rabo Investments","BlackFin Capital Partners, Coalition Capital, DN Capital, Macquarie Capital, Picus Capital, Rabo Investments, Sands Capital Ventures","229,516",,,,Early Stage Venture,"AI based, real-time Anti Money Laundering (AML) detection, Fraud Prevention, Sanction Screening.","Artificial Intelligence (AI), Banking, Compliance, Financial Services, FinTech, Payments","Munich, Bayern, Germany, Europe",https://www.hawk.ai,,190634516,USD,190634516,Late Stage Venture,6,7,6,Yes,
Series A - doctorly,https://www.crunchbase.com/funding_round/doctorly-series-a--9eb72eba,doctorly,https://www.crunchbase.com/organization/doctorly,Series A,2023-03-01,9390000,EUR,10017688,,"Horizons Ventures, WELL Health Technologies","Calm/Storm Ventures, Horizons Ventures, Plug and Play, Seedcamp, Speedinvest, The Delta, UNIQA Ventures GmbH, WELL Health Technologies","229,976",,,,Early Stage Venture,Doctorly is a health tech company that offers a cloud-based practice management platform for doctors.,"Health Care, Medical, mHealth, SaaS, Software","Berlin, Berlin, Germany, Europe",http://www.doctorly.de,$1M to $10M,21090000,EUR,22793221,Early Stage Venture,6,8,2,Yes,
Series A - Immersive Gamebox,https://www.crunchbase.com/funding_round/electronic-theatre-series-a--421518ba,Immersive Gamebox,https://www.crunchbase.com/organization/electronic-theatre,Series A,2020-01-06,8600000,GBP,11327713,,"Index Ventures, Project A Ventures","Index Ventures, JamJar Investments, Project A Ventures, Sweet Capital","230,578",,,,Early Stage Venture,Immersive Gamebox is an immersive entertainment platform that delivers immersive team adventures in the interactive digital smart rooms.,"Augmented Reality, Digital Entertainment, Digital Media, Media and Entertainment, Software, Video Games","London, England, United Kingdom, Europe",https://immersivegamebox.com,$100M to $500M,45497152,USD,45497152,M&A,4,4,1,Yes,
Series A - Meatable,https://www.crunchbase.com/funding_round/meatable-series-a--ca58c738,Meatable,https://www.crunchbase.com/organization/meatable,Series A,2021-03-23,47000000,USD,47000000,,"DSM Venturing, Jeffrey Leiden, Rick Klausner, S32","Agronomics, BlueYard Capital, DSM Venturing, Humboldt Fund, Jeffrey Leiden, Possible Ventures, Rick Klausner, S32, Taavet Hinrikus","231,088",,,,Early Stage Venture,Meatable is a food production company that produces guilt-free meat.,"Food and Beverage, Food Processing, Meat and Poultry","Leiden, Zuid-Holland, The Netherlands, Europe",https://meatable.com,$10M to $50M,105531958,USD,105531958,,9,9,2,Yes,
