Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Venture Round - Twine,https://www.crunchbase.com/funding_round/clowdy-series-unknown--77707af1,Twine,https://www.crunchbase.com/organization/clowdy,Venture - Series Unknown,2020-08-13,1200000,GBP,1568314,,GC Angels,"FJ Labs, GC Angels","386,622",,,,,Twine is a platform that helps companies hire freelancers.,"Animation, Content Creators, Fashion, Film, Gaming, Graphic Design, Independent Music, Marketplace, Photography","Manchester, Manchester, United Kingdom, Europe",https://www.twine.net,$1M to $10M,2626201,USD,2626201,,7,2,,Yes,
Series B - Omio,https://www.crunchbase.com/funding_round/omio-series-b--46f9f4cc,Omio,https://www.crunchbase.com/organization/omio,Series B,2015-06-15,,,,,Goldman Sachs Investment Partners,Goldman Sachs Investment Partners,"391,261",,,,Early Stage Venture,"Omio offers a multi-mode search tool that compares and combines rail, air, bus, and car for destinations.","Internet, Search Engine, Software, Travel, Travel Accommodations","Berlin, Berlin, Germany, Europe",https://www.omio.com,$1M to $10M,596000000,USD,596000000,Late Stage Venture,11,1,2,Yes,
Private Equity Round - Musoni System,https://www.crunchbase.com/funding_round/musoni-system-private-equity--d6792785,Musoni System,https://www.crunchbase.com/organization/musoni-system,Private Equity,2016-04-07,,,,,Goodwell Investments,Goodwell Investments,"391,417",,,,Private Equity,The award winning banking software for microfinance organisations,"Banking, Financial Services, FinTech, Mobile Apps, SaaS, Software","Amsterdam, Noord-Holland, The Netherlands, Europe",http://musonisystem.com/,$1M to $10M,,,,Private Equity,3,1,,Yes,
Series A - Sensorberg,https://www.crunchbase.com/funding_round/sensorberg-series-a--112a11f0,Sensorberg,https://www.crunchbase.com/organization/sensorberg,Series A,2016-03-31,,,,,XAnge,"WestTech Ventures, XAnge","389,597",,,,Early Stage Venture,"Sensorberg is a proptech company which digitizes complex buildings and physical processes within offices, coworking spaces and hotels.","Internet of Things, Property Development, Property Management, PropTech, Software","Berlin, Berlin, Germany, Europe",http://www.sensorberg.com,$10M to $50M,7950000,EUR,9326474,,6,2,2,Yes,
Series B - Ometria,https://www.crunchbase.com/funding_round/ometria-series-b--55e72827,Ometria,https://www.crunchbase.com/organization/ometria,Series B,2019-09-23,21000000,USD,21000000,,Octopus Ventures,"Adjuvo, Bright Pixel (formerly Sonae IM), Octopus Ventures, Samos Investments, Summit Action","389,674",,,,Early Stage Venture,Ometria is a customer data and marketing platform that helps retailers increase CRM revenue by sending personalized marketing messages.,"Analytics, E-Commerce, Email Marketing, Marketing Automation, SaaS","London, England, United Kingdom, Europe",http://www.ometria.com,$10M to $50M,81795537,USD,81795537,Late Stage Venture,9,5,3,Yes,
Venture Round - Twisto,https://www.crunchbase.com/funding_round/twisto-payments-series-unknown--7b83a516,Twisto,https://www.crunchbase.com/organization/twisto-payments,Venture - Series Unknown,2015-12-01,1800000,EUR,1913139,,Partners Financial Services,"KAYA, Partners Financial Services","389,965",,,,,Twisto is a cashflow management and payment app that enables customers to pay for their online purchases with just one click.,"E-Commerce, FinTech, Mobile Apps, Mobile Payments","Prague, Hlavni mesto Praha, Czech Republic, Europe",http://www.twistopay.com,$1M to $10M,92789885,USD,92789885,M&A,9,2,,Yes,
Series C - Bolt,https://www.crunchbase.com/funding_round/mtakso-series-c--f692ce41,Bolt,https://www.crunchbase.com/organization/mtakso,Series C,2019-07-08,60000000,EUR,67289996,,Korelya Capital,"Counterpart Advisors, Creandum, G Squared, Invenfin, J. Bryan Scott, Korelya Capital, Naya Capital, NordicNinja VC, Startup Wise Guys, Superangel","391,937",,,,Late Stage Venture,"Bolt is a mobility app that provides rides, food delivery, scooters, and car-sharing services.","Car Sharing, Food Delivery, Mobile Apps, Ride Sharing, Transportation","Tallinn, Harjumaa, Estonia, Europe",https://bolt.eu,$1B to $10B,2280742733,USD,2280742733,Late Stage Venture,20,10,3,Yes,
Series A - Anyline,https://www.crunchbase.com/funding_round/anyline-series-a--15d303ce,Anyline,https://www.crunchbase.com/organization/anyline,Series A,2020-01-15,12000000,USD,12000000,,Project A Ventures,"Gernot Langes-Swarovski Group, Johann ""Hansi"" Hansmann, Project A Ventures, Senovo","391,964",,,,Early Stage Venture,Anyline offers a hassle-free scanning solution that will save time and money.,"Document Management, Energy Management, Image Recognition, Industrial Automation","Vienna, Wien, Austria, Europe",http://www.anyline.com,$10M to $50M,37016496,USD,37016496,Early Stage Venture,6,4,1,Yes,
Series A - Sirin Labs,https://www.crunchbase.com/funding_round/sirin-mobile-technologies-series-a--a203f6b5,Sirin Labs,https://www.crunchbase.com/organization/sirin-mobile-technologies,Series A,2016-04-24,72000000,USD,72000000,,MOSHE HOGEG,"Moatable, MOSHE HOGEG, Sirin Labs","357,834",,,,Early Stage Venture,Sirin Labs is a high-end smartphone manufacturer.  ,"Consumer Electronics, Manufacturing, Mobile, Mobile Devices","London, England, United Kingdom, Europe",https://sirinlabs.com/,$1M to $10M,255000000,USD,255000000,,3,3,1,Yes,
Series B - Framer,https://www.crunchbase.com/funding_round/framer-series-b--1f07aec5,Framer,https://www.crunchbase.com/organization/framer,Series B,2018-11-11,24000000,USD,24000000,,Atomico,"Accel, AngelList, Atomico","358,222",,,,Early Stage Venture,"Framer develops design software to make interactive prototypes for iOS, Android, desktop, or the web.","Computer, Developer Platform, Developer Tools, Internet, Software","Amsterdam, Noord-Holland, The Netherlands, Europe",https://framer.com,$1M to $10M,60994414,USD,60994414,Late Stage Venture,5,3,2,Yes,
Series A - Fuzu,https://www.crunchbase.com/funding_round/fuzu-series-a--67419fa8,Fuzu,https://www.crunchbase.com/organization/fuzu,Series A,2020-03-10,3860000,USD,3860000,,Sparkmind.vc,"aucfan, Barona, Cornerstone Enterprises, Finnfund, Kepple Africa Ventures, Polkuni, Seedstars, Sparkmind.vc","358,560",,,,Early Stage Venture,Fuzu is the platform serves B2B clients by efficiently providing HR sourcing services for both entry and mid-level white collar profiles.,"Career Planning, Consulting","Helsinki, Southern Finland, Finland, Europe",http://www.fuzu.com,$1M to $10M,6664219,USD,6664219,Seed,7,8,2,Yes,
Series A - Scantrust,https://www.crunchbase.com/funding_round/scantrust-series-a--80e2fcb4,Scantrust,https://www.crunchbase.com/organization/scantrust,Series A,2017-11-14,4200000,USD,4200000,,SVC,"ACE Investment Partners Ltd., Castor Ventures, EuroUS Ventures, Future Energy Ventures, ID Capital, SOSV, SVC","358,847",,,,Early Stage Venture,"Anti-counterfeiting, product traceability, and consumer engagement using QR codes for regulatory compliance and otherwise.","Consulting, Fraud Detection, Internet of Things, Marketing, Pharmaceutical, Security, Supply Chain Management","Lausanne, Vaud, Switzerland, Europe",https://scantrust.com,$1M to $10M,8051933,USD,8051933,Early Stage Venture,15,7,1,Yes,
Venture Round - Adhesys Medical,https://www.crunchbase.com/funding_round/medical-adhesive-series-unknown--3bd56bc8,Adhesys Medical,https://www.crunchbase.com/organization/medical-adhesive,Venture - Series Unknown,2014-03-06,,,,,Seed Fonds Aachen,Seed Fonds Aachen,"394,551",,,,,Adhesys Medical will be the first of its kind that can be used inside the human body after surgery or in emergency procedures.,"Health Care, Health Diagnostics, Medical","Aachen, Nordrhein-Westfalen, Germany, Europe",http://www.adhesys-medical.com,$1M to $10M,100000,USD,100000,M&A,4,1,,Yes,
Series C - Acast,https://www.crunchbase.com/funding_round/acast-series-c--97e9e639,Acast,https://www.crunchbase.com/organization/acast,Series C,2018-12-05,35000000,USD,35000000,,Swedbank Robur’s Ny Teknik,"Första AP-fonden, Swedbank Robur's Microcap fund, Swedbank Robur’s Ny Teknik","395,156",155000000,USD,155000000,Late Stage Venture,"Acast is an audio-on-demand and podcast platform that hosts, monetizes, and distributes audio content globally.","Audio, Internet Radio, Marketing, Podcast, SaaS","Stockholm, Stockholms Lan, Sweden, Europe",http://acast.com,$100M to $500M,126228642,USD,126228642,IPO,9,3,,Yes,
Series A - Piclo,https://www.crunchbase.com/funding_round/piclo-series-a--9afd292b,Piclo,https://www.crunchbase.com/organization/piclo,Series A,2021-05-06,4700000,GBP,6530653,,Clean Growth Fund,"Clean Growth Fund, Green Angel Ventures, Mott MacDonald Ventures","396,938",,,,Early Stage Venture,"Piclo develops software to make electricity grids smart, flexible and sustainable.","Energy, Power Grid, Software","London, England, United Kingdom, Europe",https://piclo.energy/,$1M to $10M,15875302,GBP,20659951,,12,3,1,Yes,
Venture Round - GeoSpock,https://www.crunchbase.com/funding_round/geospock-ltd--series-unknown--a784debe,GeoSpock,https://www.crunchbase.com/organization/geospock-ltd-,Venture - Series Unknown,2019-03-26,2000000,GBP,2641980,,Parkwalk Advisors,Parkwalk Advisors,"396,951",,,,,"GeoSpock builds GeoSpock DB, the unique space-time analytics database that delivers rapid insights at a fraction of the cost.","Analytics, Asset Management, Big Data, Cloud Data Services, Database, Internet of Things, Logistics, Marine Technology, Mobile, Smart Cities","Cambridge, Cambridgeshire, United Kingdom, Europe",https://www.geospock.com/en/,,38364674,USD,38364674,,8,1,1,Yes,
Series A - OMEICOS Therapeutics,https://www.crunchbase.com/funding_round/omeicos-therapeutics-gmbh-series-a--8d7c3cbd,OMEICOS Therapeutics,https://www.crunchbase.com/organization/omeicos-therapeutics-gmbh,Series A,2015-04-15,6200000,EUR,6619264,,Vesalius Biocapital Partners,"HTGF (High-Tech Gruenderfonds), IBB Ventures, KfW, SMS Group, VC Fonds Technologie Berlin, Vesalius Biocapital Partners","399,473",,,,Early Stage Venture,OMEICOS Therapeutics is developing a novell molecule utilizing a new Mode of Action for the treatment and prevention of atrial fibrillation.,"Health Care, Medical, Therapeutics","Berlin, Berlin, Germany, Europe",http://www.omeicos.com/,,37310346,USD,37310346,Late Stage Venture,6,6,2,Yes,
Series B - Ironhack,https://www.crunchbase.com/funding_round/ironhack-series-b--d4dda67a,Ironhack,https://www.crunchbase.com/organization/ironhack,Series B,2021-01-19,20000000,USD,20000000,,Lumos Capital Group,"Bossa Invest, Brighteye Ventures, Creas, Endeavor Catalyst, Lumos Capital Group","359,454",,,,Early Stage Venture,Ironhack is an international tech and design school that believes the most effective way to learn is by actually doing it.,"Education, UX Design, Web Development","Madrid, Madrid, Spain, Europe",http://www.ironhack.com,$1M to $10M,31928239,USD,31928239,Early Stage Venture,4,5,,Yes,
Venture Round - Inc. Travel Group.,https://www.crunchbase.com/funding_round/inc-travel-group-series-unknown--99e2a9f2,Inc. Travel Group.,https://www.crunchbase.com/organization/inc-travel-group,Venture - Series Unknown,2015-06-01,350000,GBP,532039,,Praetura Ventures,Praetura Ventures,"402,132",,,,,Inc. Travel Group exist to positively shape your travel experience by using our insights.,"Leisure, Tourism, Travel","Manchester, Manchester, United Kingdom, Europe",https://www.inctravelgroup.com/,,1400000,GBP,2170515,M&A,4,1,,Yes,
Venture Round - Wauwaa,https://www.crunchbase.com/funding_round/wauwaa-series-unknown--97648e34,Wauwaa,https://www.crunchbase.com/organization/wauwaa,Venture - Series Unknown,2014-05-21,660000,USD,660000,,Visionplus,Visionplus,"381,473",,,,,"Wauwaa is an online browse and discover experience for parents, combining written & video content with online shopping and community","Advice, Communities, Content, Digital Media, E-Commerce, Fashion, Parenting, Toys","London, England, United Kingdom, Europe",http://wauwaa.com,,1637756,USD,1637756,,3,1,1,Yes,
Series B - Monese,https://www.crunchbase.com/funding_round/monese-series-b--8307f922,Monese,https://www.crunchbase.com/organization/monese,Series B,2018-09-06,60000000,USD,60000000,,Kinnevik,"Augmentum Fintech, Avios Group, Hangar 51, International Airlines Group (IAG), Jonathan Weiner, Kinnevik, Outward VC, PayPal Ventures, Tera Ventures","391,590",,,,Early Stage Venture,"Monese is a mobile-only, multi-currency account banking option that offers a fully complete and localized banking experience.","Banking, Finance, Financial Services, FinTech","London, England, United Kingdom, Europe",https://www.monese.com/,$1M to $10M,201179707,USD,201179707,M&A,11,9,2,Yes,
Series A - Appear Here,https://www.crunchbase.com/funding_round/appear-here-series-a--bb75c93c,Appear Here,https://www.crunchbase.com/organization/appear-here,Series A,2014-11-26,7500000,USD,7500000,,Balderton Capital,"Balderton Capital, Forward Partners, Marc Hazan, Meyer Bergman, MMC Ventures, Playfair Capital","391,643",,,,Early Stage Venture,Appear Here is an online marketplace for retail space.,"Commercial Real Estate, Marketplace, Real Estate, Retail","London, England, United Kingdom, Europe",https://www.appearhere.co.uk/,$10M to $50M,21400000,USD,21400000,Early Stage Venture,6,6,1,Yes,
Series A - Algama,https://www.crunchbase.com/funding_round/algama-series-a--c013105c,Algama,https://www.crunchbase.com/organization/algama,Series A,2019-09-12,,,,,Blue Horizon Corporation,"Blue Horizon Corporation, CPT Capital, Horizons Ventures, VegInvest","383,319",,,,Early Stage Venture,Nature's solution for food's future. We harvest algae to create food that's good for both people and the planet.,"Biotechnology, Food and Beverage, Food Processing, Life Science","Malakoff, Ile-de-France, France, Europe",https://www.algamafoods.com/,$1M to $10M,15000000,EUR,16326035,Early Stage Venture,6,4,,Yes,
Venture Round - Cryptosense,https://www.crunchbase.com/funding_round/cryptosense-series-unknown--82df4d1e,Cryptosense,https://www.crunchbase.com/organization/cryptosense,Venture - Series Unknown,2021-05-13,4800000,USD,4800000,,Amadeus Capital Partners,"Amadeus Capital Partners, Benhamou Global Ventures, Elaia","387,136",,,,,Cryptosense provides security software that allows to detect & correct vulnerabilities caused by misuse of cryptography in applications.,"Cloud Security, Cyber Security, Security, Software","Paris, Ile-de-France, France, Europe",http://cryptosense.com/,$1M to $10M,5699416,USD,5699416,M&A,3,3,3,Yes,
Series A - Quantemplate,https://www.crunchbase.com/funding_round/quantemplate-series-a--6af75be9,Quantemplate,https://www.crunchbase.com/organization/quantemplate,Series A,2017-12-12,2500000,GBP,3329857,,Columbia Lake Partners,"Allianz, Anthemis, Columbia Lake Partners, Route 66 Ventures, Transamerica Ventures","387,853",,,,Early Stage Venture,"Insurance data  integration, automation & analytics","Analytics, Artificial Intelligence (AI), Data Integration, Enterprise Software, InsurTech, Machine Learning, SaaS, Software","London, England, United Kingdom, Europe",https://www.quantemplate.com,$1M to $10M,25687308,USD,25687308,Early Stage Venture,6,5,4,Yes,
Venture Round - Gymlib,https://www.crunchbase.com/funding_round/gymlib-com-series-unknown--cd65a3a6,Gymlib,https://www.crunchbase.com/organization/gymlib-com,Venture - Series Unknown,2018-05-14,10000000,EUR,11931252,,BREEGA,"Alyan Group, BREEGA, Cyril Vermeulen, FaDièse, Gilbert Saada, Laurent De La Clergerie, Sodexo","387,946",,,,,Gymlib is a French startup that aggregate thousands of gyms to offer sports and wellbeing service for companies and their employees,"Fitness, Internet","Paris, Ile-de-France, France, Europe",https://www.gymlib.com/en,$10M to $50M,14060000,EUR,16625972,M&A,5,7,1,Yes,
"Series A - SimpliField, a Field Agent company",https://www.crunchbase.com/funding_round/simplifield-series-a--5b9e00d2,"SimpliField, a Field Agent company",https://www.crunchbase.com/organization/simplifield,Series A,2020-01-12,11000000,USD,11000000,,Five Elms Capital,"CapHorn Invest, Five Elms Capital, Runa Capital","388,894",,,,Early Stage Venture,"Simplifield is a mobile platform for internal communications, retail operations, and advanced performance analytics.","Analytics, Information Technology, Retail Technology","Paris, Ile-de-France, France, Europe",http://www.simplifield.com,$1M to $10M,15450000,USD,15450000,M&A,4,3,3,Yes,
Venture Round - Carv,https://www.crunchbase.com/funding_round/motionmetrics-series-unknown--5c3bcb46,Carv,https://www.crunchbase.com/organization/motionmetrics,Venture - Series Unknown,2020-12-01,362000,USD,362000,,Indigo Capital Partners,Indigo Capital Partners,"388,895",,,,,"Carv is the first wearable dedicated to skiing that speaks to you as you ski, serving as a digital ski coach.","Consumer Electronics, Hardware, Software, Wearables","London, England, United Kingdom, Europe",https://getcarv.com/,Less than $1M,9804438,USD,9804438,Early Stage Venture,10,1,,Yes,
Venture Round - Contiamo,https://www.crunchbase.com/funding_round/contiamo-series-unknown--7c34284f,Contiamo,https://www.crunchbase.com/organization/contiamo,Venture - Series Unknown,2017-05-16,,,,,Capnamic,"Capnamic, Hubraum, Vogel Ventures","393,888",,,,,Contiamo is a Berlin-based startup developing enterprise software that acts as the single source of data for all data use cases.,"Analytics, CRM, Database, Enterprise Software, Information Technology, Internet, SaaS, Software","Berlin, Berlin, Germany, Europe",http://www.contiamo.com,$1M to $10M,4858400,EUR,6603881,,4,3,2,Yes,
Series A - Sepior,https://www.crunchbase.com/funding_round/sepior-series-a--a639358b,Sepior,https://www.crunchbase.com/organization/sepior,Series A,2018-12-01,12000000,USD,12000000,,SBI Group,SBI Group,"393,923",,,,Early Stage Venture,Sepior enables trust for financial transactions and cloud applications using threshold cryptography.,"Blockchain, Cloud Security, Enterprise Software, Financial Services, FinTech, Information Technology, Software","Aarhus, Midtjylland, Denmark, Europe",https://sepior.com/,$1M to $10M,14484710,USD,14484710,M&A,5,1,,Yes,
Series B - Infarm,https://www.crunchbase.com/funding_round/infarm-series-b--e8c9c82b,Infarm,https://www.crunchbase.com/organization/infarm,Series B,2019-06-11,100000000,USD,100000000,,Atomico,"Astanor Ventures, Atomico, Balderton Capital, Cherry Ventures, TriplePoint Capital","393,977",,,,Early Stage Venture,Infarm builds and distributes efficient vertical farms throughout cities.,"Agriculture, AgTech, Farming, Machine Learning","Berlin, Berlin, Germany, Europe",https://infarm.com,$100M to $500M,604522397,USD,604522397,Late Stage Venture,12,5,3,Yes,
Series A - Latana Brand Tracking,https://www.crunchbase.com/funding_round/latana-series-a--53f45769,Latana Brand Tracking,https://www.crunchbase.com/organization/latana,Series A,2017-01-26,7000000,EUR,7478353,,Balderton Capital,"Balderton Capital, IBB Ventures, Wellington Partners","360,050",,,,Early Stage Venture,Latana is a brand tracking tool that uses advanced data science to ensure reliable and accurate brand insights.,"Analytics, Brand Marketing, SaaS","Berlin, Berlin, Germany, Europe",https://www.latana.com/,$10M to $50M,44500000,EUR,45206484,Early Stage Venture,4,3,,Yes,
Series A - Ometria,https://www.crunchbase.com/funding_round/ometria-series-a--7d5645c0,Ometria,https://www.crunchbase.com/organization/ometria,Series A,2017-10-11,6000000,USD,6000000,,Summit Action,"Adjuvo, Alan Parker, Force Over Mass Capital, George Buckley, Matt Cooper, SAATCHiNVEST, Summit Action","360,086",,,,Early Stage Venture,Ometria is a customer data and marketing platform that helps retailers increase CRM revenue by sending personalized marketing messages.,"Analytics, E-Commerce, Email Marketing, Marketing Automation, SaaS","London, England, United Kingdom, Europe",http://www.ometria.com,$10M to $50M,81795537,USD,81795537,Late Stage Venture,9,7,1,Yes,
Series B - Babylon,https://www.crunchbase.com/funding_round/babylon-health-series-b--0fd9346d,Babylon,https://www.crunchbase.com/organization/babylon-health,Series B,2017-04-25,46700000,GBP,59928266,,Kinnevik,"Kinnevik, VNV Global","402,507",125600000,GBP,161177520,Early Stage Venture,"Babylon aims to provide accessible, affordable healthcare by combining AI with doctors.","Health Care, Health Diagnostics, Medical, mHealth","London, England, United Kingdom, Europe",https://www.babylonhealth.com,$1B to $10B,1165590847,USD,1165590847,IPO,9,2,2,Yes,
Series A - IPlytics,https://www.crunchbase.com/funding_round/iplytics-series-a--643348bb,IPlytics,https://www.crunchbase.com/organization/iplytics,Series A,2019-03-20,,,,,eCAPITAL ENTREPRENEURIAL PARTNERS,"eCAPITAL ENTREPRENEURIAL PARTNERS, HTGF (High-Tech Gruenderfonds)","398,415",,,,Early Stage Venture,IPlytics develops the intellectual property (IP) intelligence solution IPlytics Platform,"Analytics, Artificial Intelligence (AI), Big Data, Information Technology, Intellectual Property, Machine Learning, SaaS, Software, Text Analytics","Berlin, Berlin, Germany, Europe",http://www.iplytics.com,$1M to $10M,,,,M&A,8,2,1,Yes,
Series A - Ironhack,https://www.crunchbase.com/funding_round/ironhack-series-a--0108ee1f,Ironhack,https://www.crunchbase.com/organization/ironhack,Series A,2019-07-01,4000000,USD,4000000,,JME Ventures,"Acurio Ventures, Brighteye Ventures, JME Ventures","399,883",,,,Early Stage Venture,Ironhack is an international tech and design school that believes the most effective way to learn is by actually doing it.,"Education, UX Design, Web Development","Madrid, Madrid, Spain, Europe",http://www.ironhack.com,$1M to $10M,31928239,USD,31928239,Early Stage Venture,4,3,2,Yes,
Series A - PERORA,https://www.crunchbase.com/funding_round/perora-series-a--8826240a,PERORA,https://www.crunchbase.com/organization/perora,Series A,2016-03-18,,,,,eCAPITAL ENTREPRENEURIAL PARTNERS,eCAPITAL ENTREPRENEURIAL PARTNERS,"360,350",,,,Early Stage Venture,Our product REDIA is the first supplement with a health claim for postprandial lowering of blood sugar.,"Advanced Materials, Health Care, Snack Food","Heidelberg, Baden-Wurttemberg, Germany, Europe",http://www.perora.com,Less than $1M,,,,Early Stage Venture,3,1,,Yes,
Venture Round - NavVis,https://www.crunchbase.com/funding_round/navvis-series-unknown--a51f0980,NavVis,https://www.crunchbase.com/organization/navvis,Venture - Series Unknown,2021-12-07,25000000,EUR,28182510,,Cipio Partners,"BayBG Venture Capital, Cipio Partners, Kozo Keikaku Engineering, MIG Capital, Target Partners, Yttrium","360,381",,,,,NavVis enables service providers and enterprises to capture and share the built environment as photorealistic digital twins.,"Indoor Positioning, Information Technology, Location Based Services, Navigation, Software","Munich, Bayern, Germany, Europe",https://www.navvis.com,$50M to $100M,96431088,USD,96431088,,7,6,4,Yes,
Series A - Ironhack,https://www.crunchbase.com/funding_round/ironhack-series-a--6407a55f,Ironhack,https://www.crunchbase.com/organization/ironhack,Series A,2020-04-01,4500000,EUR,4928239,,Creas,Creas,"360,565",,,,Early Stage Venture,Ironhack is an international tech and design school that believes the most effective way to learn is by actually doing it.,"Education, UX Design, Web Development","Madrid, Madrid, Spain, Europe",http://www.ironhack.com,$1M to $10M,31928239,USD,31928239,Early Stage Venture,4,1,,Yes,
Venture Round - Selfapy,https://www.crunchbase.com/funding_round/selfapy-series-unknown--5e741a5e,Selfapy,https://www.crunchbase.com/organization/selfapy,Venture - Series Unknown,2020-02-04,6000000,EUR,6626971,,SHS Capital,"HTGF (High-Tech Gruenderfonds), Mavericks Founders, SHS Capital, Stefan Rothlehner, Think.Health, VC Fonds Kreativwirtschaft","361,074",,,,,Selfapy's online program offer those affected by mental illnesses quick and clinically proven online therapy.,"Fitness, Health Care, Medical Device, Mental Health","Berlin, Berlin, Germany, Europe",https://www.selfapy.com,$10M to $50M,13000000,EUR,14128501,,7,6,,Yes,
Series B - Winnow,https://www.crunchbase.com/funding_round/winnow-solutions-series-b--93c29873,Winnow,https://www.crunchbase.com/organization/winnow-solutions,Series B,2019-10-17,12000000,USD,12000000,,Mustard Seed,"Circularity Capital, D-Ax Corporate Venture Capital, Ingka Group, Mustard Seed, The Ingenious Group","361,640",,,,Early Stage Venture,Winnow creates AI tools designed to supply data for enhancing kitchen production processes and reducing food waste.,"Analytics, Artificial Intelligence (AI), Computer Vision, Software, Waste Management","London, England, United Kingdom, Europe",https://www.winnowsolutions.com/,$1M to $10M,41936629,USD,41936629,Private Equity,9,5,6,Yes,
Venture Round - Storefront,https://www.crunchbase.com/funding_round/storefront-series-unknown--16647203,Storefront,https://www.crunchbase.com/organization/storefront,Venture - Series Unknown,2019-07-15,,,,,Moderne Ventures,Moderne Ventures,"361,765",,,,,Storefront is an online marketplace for renting short term retail space.,"Commercial Real Estate, E-Commerce, Fashion, Marketplace, PropTech, Real Estate, Retail","Paris, Ile-de-France, France, Europe",https://www.thestorefront.com/,$1M to $10M,8900000,USD,8900000,M&A,5,1,,Yes,
Series A - Profile Pensions,https://www.crunchbase.com/funding_round/profile-financial-series-a--90d0c482,Profile Pensions,https://www.crunchbase.com/organization/profile-financial,Series A,2016-02-01,6000000,GBP,8655348,,Smedvig Ventures,Smedvig Ventures,"361,891",,,,Early Stage Venture,Our pension experts track down your pensions and tell you how we can make you better off in retirement.,"Advice, Finance, Financial Services, Personal Finance","Preston, Lancashire, United Kingdom, Europe",https://www.profilepensions.co.uk,$10M to $50M,11900000,GBP,17036837,M&A,4,1,,Yes,
Series A - Opinsta,https://www.crunchbase.com/funding_round/opinsta-series-a--a2d723f4,Opinsta,https://www.crunchbase.com/organization/opinsta,Series A,2018-07-31,1800000,USD,1800000,,West Hill Capital,West Hill Capital,"407,266",,,,Early Stage Venture,"Opinsta is a single platform to manage defect reporting (QA), health and safety checks, Inspections, 3rd party maintenance and more.","Asset Management, Customer Service, Enterprise Applications, Enterprise Software, Facilities Support Services, Health Care, Mobile Apps, Railroad, Software","Birmingham, Birmingham, United Kingdom, Europe",http://www.opinsta.com,$1M to $10M,4629440,USD,4629440,Early Stage Venture,4,1,,Yes,
Series C - Ometria,https://www.crunchbase.com/funding_round/ometria-series-c--13488a15,Ometria,https://www.crunchbase.com/organization/ometria,Series C,2021-11-11,40000000,USD,40000000,,InfraVia Capital Partners,"Adjuvo, Bright Pixel (formerly Sonae IM), Columbia Lake Partners, InfraVia Capital Partners, Lance Batchelor, Octopus Ventures, Summit Action","400,429",,,,Late Stage Venture,Ometria is a customer data and marketing platform that helps retailers increase CRM revenue by sending personalized marketing messages.,"Analytics, E-Commerce, Email Marketing, Marketing Automation, SaaS","London, England, United Kingdom, Europe",http://www.ometria.com,$10M to $50M,81795537,USD,81795537,Late Stage Venture,9,7,4,Yes,
Venture Round - Sooma,https://www.crunchbase.com/funding_round/sooma-series-unknown--6490cc37,Sooma,https://www.crunchbase.com/organization/sooma,Venture - Series Unknown,2019-12-13,1200000,EUR,1334460,,Kustaa Piha,"Italian Angels for Growth, Kustaa Piha","404,187",,,,,"Sooma Oy is developing a non-invasive brain stimulation device, a treatment option for depression and chronic pain. Mental health.","Health Care, Medical Device, Mental Health","Helsinki, Southern Finland, Finland, Europe",http://soomamedical.com/,$1M to $10M,7537000,EUR,8442882,Seed,7,2,,Yes,
Series A - Silverfin,https://www.crunchbase.com/funding_round/silverfin-2-series-a--a2b49125,Silverfin,https://www.crunchbase.com/organization/silverfin-2,Series A,2017-03-14,4500000,USD,4500000,,Index Ventures,Index Ventures,"394,923",,,,Early Stage Venture,Silverfin is the cloud platform for automated financial reporting and value-added client advisory services.,"Accounting, Financial Services, FinTech, SaaS, Software","Gent, Oost-Vlaanderen, Belgium, Europe",https://www.silverfin.com,$10M to $50M,34500000,USD,34500000,M&A,3,1,1,Yes,
Venture Round - Oncostellae,https://www.crunchbase.com/funding_round/oncostellae-series-unknown--cbe5dc7a,Oncostellae,https://www.crunchbase.com/organization/oncostellae,Venture - Series Unknown,2017-01-01,,,,,Fitalent,Fitalent,"395,456",,,,,"Oncostellae focuses on the discovery of new pharmaceutically active compounds and their development, from its initial phase","Health Diagnostics, Medical, Pharmaceutical","Orense, Galicia, Spain, Europe",http://oncostellae.com/,Less than $1M,4217296,USD,4217296,Early Stage Venture,4,1,,Yes,
Series B - ALL.SPACE,https://www.crunchbase.com/funding_round/all-space-series-b--f3448679,ALL.SPACE,https://www.crunchbase.com/organization/all-space,Series B,2021-09-27,37000000,USD,37000000,,Seraphim Space,"AE Industrial Partners, Orbital Ventures, Seraphim Space, The Firmament Group","404,549",,,,Early Stage Venture,"ALL.SPACE has developed the 5th generation smart terminal, capable of linking with all satellites, all networks, in all orbits, all at once.",Satellite Communication,"Reading, Reading, United Kingdom, Europe",http://www.all.space,$1M to $10M,144997326,USD,144997326,Late Stage Venture,10,4,2,Yes,
