Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Venture Round - IndoorAtlas,https://www.crunchbase.com/funding_round/indooratlas-series-unknown--bbfe9768,IndoorAtlas,https://www.crunchbase.com/organization/indooratlas,Venture - Series Unknown,2015-07-21,3000000,USD,3000000,,,"Baidu, Plug and Play","636,806",,,,,IndoorAtlas offers solutions to developers in building location based apps.,"Indoor Positioning, Location Based Services, Mobile, Retail","Oulu, Oulu, Finland, Europe",http://www.indooratlas.com,,29085950,USD,29085950,,7,2,,Yes,
Venture Round - Eneida,https://www.crunchbase.com/funding_round/eneida-wireless-sensors-series-unknown--4574d513,Eneida,https://www.crunchbase.com/organization/eneida-wireless-sensors,Venture - Series Unknown,2017-02-02,,,,,,Portugal Ventures,"592,248",,,,,Eneida designs and develops smart sensors and artificial intelligence applications for resilient and agile low voltage grid.,"Artificial Intelligence (AI), Clean Energy, Energy Efficiency, Power Grid, Wireless","Coimbra, Coimbra, Portugal, Europe",http://www.eneida.io,$1M to $10M,16150000,EUR,18072562,Early Stage Venture,5,1,,Yes,
Series C - Aprendum,https://www.crunchbase.com/funding_round/aprendum-series-c--81284019,Aprendum,https://www.crunchbase.com/organization/aprendum,Series C,2016-08-02,,,,,,Faraday Venture Partners,"592,344",,,,Late Stage Venture,Aprendum is an online platform that provides online and distance learning services and courses.,"E-Learning, Education","Madrid, Madrid, Spain, Europe",http://www.aprendum.com/,Less than $1M,1336454,EUR,1716087,Late Stage Venture,8,1,,Yes,
Series A - Wellmo,https://www.crunchbase.com/funding_round/wellmo-series-a--3174a328,Wellmo,https://www.crunchbase.com/organization/wellmo,Series A,2017-04-20,1300000,EUR,1392755,,,,"639,306",,,,Early Stage Venture,A cloud-based mobile platform for wellness service providers and corporate employers.,"Cloud Computing, Consumer Software, Health Care, Mobile, Software","Espoo, Southern Finland, Finland, Europe",http://www.wellmo.com,$1M to $10M,3450000,EUR,3902516,Early Stage Venture,4,,,Yes,
Venture Round - LoyaltyLion,https://www.crunchbase.com/funding_round/loyaltylion-series-unknown--dc695b36,LoyaltyLion,https://www.crunchbase.com/organization/loyaltylion,Venture - Series Unknown,2016-02-10,,,,,,Downing Ventures,"639,625",,,,,LoyaltyLion is the world’s top-rated loyalty platform that Shopify brands use to create integrated loyalty programs that drive growth,"E-Commerce, Loyalty Programs, Marketing, Retail, Retail Technology, Software","London, England, United Kingdom, Europe",https://loyaltylion.com,$10M to $50M,7257127,USD,7257127,Early Stage Venture,7,1,,Yes,
Series A - Festicket,https://www.crunchbase.com/funding_round/festicket-series-a--f0dc031e,Festicket,https://www.crunchbase.com/organization/festicket,Series A,2016-01-15,,,,,,Marco Valta,"640,983",,,,Early Stage Venture,"Festicket is a marketplace to discover and book music festival tickets, accommodation, transfers and extras.","E-Commerce, Events, Internet, Marketplace, Music, Ticketing, Travel, Travel Accommodations","London, England, United Kingdom, Europe",https://www.festicket.com,$10M to $50M,25657472,USD,25657472,,12,1,,Yes,
Series A - Beryl,https://www.crunchbase.com/funding_round/blaze-2-series-a--46f1b57d,Beryl,https://www.crunchbase.com/organization/blaze-2,Series A,2021-04-05,3000000,GBP,4173791,,,,"600,008",,,,Early Stage Venture,The UK's leading micromobility company,"Automotive, Hardware, Recycling","London, England, United Kingdom, Europe",https://beryl.cc/,$10M to $50M,23326000,GBP,31263295,,9,,,Yes,
Venture Round - Pact,https://www.crunchbase.com/funding_round/pactcoffee-series-unknown--c333de49,Pact,https://www.crunchbase.com/organization/pactcoffee,Venture - Series Unknown,2016-01-26,,,,,,Upscale,"641,815",,,,,Pact Coffee offers a subscription service that delivers freshly roasted specialty coffee.,"Coffee, E-Commerce, Food Delivery","Bermondsey, Essex, United Kingdom, Europe",http://pactcoffee.com/,$100M to $500M,2000000,GBP,3357524,,3,1,,Yes,
Venture Round - Webdata Solutions,https://www.crunchbase.com/funding_round/webdata-solutions-series-unknown--1d0c9f8a,Webdata Solutions,https://www.crunchbase.com/organization/webdata-solutions,Venture - Series Unknown,2017-01-01,,,,,,Lakeside Invest & Consult,"573,412",,,,,Webdata Solutions is a data provider for eCommerce insights.,"Big Data, Retail Technology, Software","Leipzig, Sachsen, Germany, Europe",http://webdata-solutions.com/,$10M to $50M,4000000,EUR,4535178,M&A,3,1,,Yes,
Venture Round - Harpoon Connect,https://www.crunchbase.com/funding_round/voucherlink-series-unknown--c9c9383c,Harpoon Connect,https://www.crunchbase.com/organization/voucherlink,Venture - Series Unknown,2016-08-15,,,,,,Enterprise Ireland,"573,717",,,,,"Amplifying engagement levels and investment returns of experience brand marketing, using social, mobile and data analytics.","Apps, Digital Marketing, Event Management, Events, Gift Card, Mobile Apps, Restaurants, Social Media, Social Network","Tralee, Kerry, Ireland, Europe",http://harpoonconnect.com/,Less than $1M,410000,EUR,503273,,6,1,1,Yes,
Series A - figo,https://www.crunchbase.com/funding_round/figo-series-a--5f01b524,figo,https://www.crunchbase.com/organization/figo,Series A,2015-11-03,2700000,EUR,2959715,,,"Carlo Kölzer, HTGF (High-Tech Gruenderfonds), Joerg Heilig","580,359",,,,Early Stage Venture,figo is a banking service provider.,"Banking, Finance, Financial Services, FinTech, Personal Finance","Hamburg, Hamburg, Germany, Europe",http://www.figo.io,$1M to $10M,24100000,EUR,26338211,,6,3,,Yes,
Series A - Charlotte Tilbury Beauty,https://www.crunchbase.com/funding_round/charlotte-tilbury-beauty-series-a--46e203c9,Charlotte Tilbury Beauty,https://www.crunchbase.com/organization/charlotte-tilbury-beauty,Series A,2014-04-01,,,,,,Venrex,"642,494",,,,Early Stage Venture,"Charlotte Tilbury Beauty provides makeup, skin care & beauty collection, including Magic Cream & film star Bronze & Glow.","Beauty, Consumer Goods","London, England, United Kingdom, Europe",https://www.charlottetilbury.com,$100M to $500M,,,,M&A,5,1,,Yes,
Series B - Lightpoint Medical,https://www.crunchbase.com/funding_round/lightpoint-medical-series-b--c84f0af8,Lightpoint Medical,https://www.crunchbase.com/organization/lightpoint-medical,Series B,2018-12-06,5000000,GBP,6390087,,,"Cambridge Capital Group, Coutts, Envestors, Fund Twenty8, Oxford Technology Management, SyndicateRoom, VentureFounders","643,142",,,,Early Stage Venture,"Lightpoint Medical, a medical device company, develops intra-operative imaging technology that can detect cancer during surgery.","Biotechnology, Medical, Medical Device","Chesham, Buckinghamshire, United Kingdom, Europe",http://www.lightpointmedical.com,Less than $1M,33469490,USD,33469490,Late Stage Venture,12,7,,Yes,
Series A - uberall,https://www.crunchbase.com/funding_round/uberall-series-a--19bc60d4,uberall,https://www.crunchbase.com/organization/uberall,Series A,2014-04-10,3800000,USD,3800000,,,"Project A Ventures, United Internet Ventures","646,369",,,,Early Stage Venture,"Uberall powers sales through location data, using the innovative location marketing cloud.","Information Technology, Location Based Services, Marketing","Berlin, Berlin, Germany, Europe",http://uberall.com,$1M to $10M,170800000,USD,170800000,Private Equity,8,2,1,Yes,
Venture Round - CleanGreens Solutions SA,https://www.crunchbase.com/funding_round/combagroup-series-unknown--793392d5,CleanGreens Solutions SA,https://www.crunchbase.com/organization/combagroup,Venture - Series Unknown,2020-12-20,4175000,CHF,4713131,,,,"647,474",,,,,CleanGreens (ex-CombaGroup) is developing a cost-effective and environmentally-friendly aeroponic system for growing leafy greens,"Agriculture, AgTech, CleanTech, Farming, Food Processing","Vaud, Geneve, Switzerland, Europe",https://www.cleangreens.ch/,$10M to $50M,12205000,CHF,13061685,,9,,,Yes,
Venture Round - Santech,https://www.crunchbase.com/funding_round/santech-2-series-unknown--3165f01f,Santech,https://www.crunchbase.com/organization/santech-2,Venture - Series Unknown,2012-06-01,,,,,,AGORANOV,"583,072",,,,,"Santech is a customizable medical platform, specialized in prevention and support.","Health Care, Medical, Software","Paris, Ile-de-France, France, Europe",http://www.santech.fr/,$10M to $50M,5362037,EUR,5958079,Early Stage Venture,6,1,,Yes,
Private Equity Round - Watchful Software,https://www.crunchbase.com/funding_round/watchful-software-private-equity--4e748084,Watchful Software,https://www.crunchbase.com/organization/watchful-software,Private Equity,2014-08-01,,,,,,Hudson Fairfax Group,"583,126",,,,Private Equity,Watchful Software is focused on providing data-centric information protection that works. ,"Computer, Information Technology, Software","Coimbrã, Leiria, Portugal, Europe",http://www.watchfulsoftware.com,,,,,M&A,2,1,,Yes,
Series A - Triptease,https://www.crunchbase.com/funding_round/triptease-series-a--cc7ef672,Triptease,https://www.crunchbase.com/organization/triptease,Series A,2016-02-16,7000000,USD,7000000,,,"Episode 1, Notion Capital","656,293",,,,Early Stage Venture,Triptease is a travel SaaS company that empowers hotels to recapture guest relationships and increase direct bookings.,"Content, Hospitality, SaaS, Social Media, Travel","London, England, United Kingdom, Europe",http://www.triptease.com,$10M to $50M,23956460,USD,23956460,Early Stage Venture,7,2,2,Yes,
Venture Round - Spiideo,https://www.crunchbase.com/funding_round/spiideo-series-unknown--cc6e73bb,Spiideo,https://www.crunchbase.com/organization/spiideo,Venture - Series Unknown,2020-09-08,,,,,,LU Innovation,"659,041",,,,,"A complete video solution for sports organizations to record, analyze and produce live streams","Broadcasting, Media and Entertainment, Software, Sports","Malmö, Skane Lan, Sweden, Europe",https://www.spiideo.com/,$10M to $50M,20000000,USD,20000000,,3,1,,Yes,
Venture Round - CoScale,https://www.crunchbase.com/funding_round/co-scale-series-unknown--2d4b8a04,CoScale,https://www.crunchbase.com/organization/co-scale,Venture - Series Unknown,2015-08-06,2000000,EUR,2185253,,,"Gimv, Qbic Fund, SoFi","603,144",,,,,"CoScale provides full-stack performance monitoring, optimized for production environments.","DevOps, Enterprise Software, Information Services, Information Technology","Gent, Oost-Vlaanderen, Belgium, Europe",http://www.coscale.com,,3000000,EUR,3567455,M&A,3,3,,Yes,
Series A - Positionly,https://www.crunchbase.com/funding_round/positionly-series-a--48b6cbb1,Positionly,https://www.crunchbase.com/organization/positionly,Series A,2015-02-25,2000000,PLN,545766,,,"Point Nine, Protos Venture Capital, RTA.vc, Xevin Investments","610,051",,,,Early Stage Venture,Positionly enables users to track the position of their websites and measure the SEO performance of them.,"Search Engine, SEO","Warszawa, Mazowieckie, Poland, Europe",http://positionly.com,$1M to $10M,1290766,USD,1290766,Early Stage Venture,3,4,,Yes,
Series B - Gousto,https://www.crunchbase.com/funding_round/gousto-series-b--d44dea95,Gousto,https://www.crunchbase.com/organization/gousto,Series B,2015-12-07,9000000,GBP,13548239,,,"ACF Investors, Business Growth Fund, MMC Ventures, Unilever Ventures","608,991",,,,Early Stage Venture,"Gousto is an online meal-kit manufacturer and retailer, using AI and automation to provide extensive choice and personalisation.","E-Commerce, Food and Beverage, Food Delivery, Food Processing, Subscription Service","London, England, United Kingdom, Europe",https://www.gousto.co.uk,$100M to $500M,675695359,USD,675695359,,17,4,2,Yes,
Series A - WINGIT,https://www.crunchbase.com/funding_round/wingit-series-a--219da8ad,WINGIT,https://www.crunchbase.com/organization/wingit,Series A,2017-10-31,770000,EUR,897219,,,,"595,399",,,,Early Stage Venture,"WINGIT is a France-based company that provides information on exhibitions, happy hours, and concerts through TV, and mobile and web apps.","Ad Network, Advertising Platforms, Content Discovery, Developer APIs, Events, Internet, Mobile Apps","Paris, Ile-de-France, France, Europe",http://www.thewingitapp.com,$10M to $50M,6036803,USD,6036803,,7,,,Yes,
Series A - Learning Labs,https://www.crunchbase.com/funding_round/learning-labs-series-a--c53d6126,Learning Labs,https://www.crunchbase.com/organization/learning-labs,Series A,2013-07-29,300000,GBP,460682,,,"Finance Birmingham, Midven, Minerva Business Angel Network","595,704",,,,Early Stage Venture,"Learning Labs is a team of former teachers, linguists, techies and professionals exploring how the latest technology.","Education, Software","Birmingham, Birmingham, United Kingdom, Europe",https://www.learning-labs.co.uk/,$1M to $10M,1050000,GBP,1357402,,5,3,,Yes,
Venture Round - EvaluAgent,https://www.crunchbase.com/funding_round/evaluagent-series-unknown--ecf7df7f,EvaluAgent,https://www.crunchbase.com/organization/evaluagent,Venture - Series Unknown,2013-04-16,250000,GBP,384136,,,Northstar Ventures,"612,145",,,,,EvaluAgent's software and services help call centres engage and motivate their staff to deliver great customer experiences.,"Call Center, Customer Service, Enterprise Software, Gamification, SaaS, Software","Newcastle Upon Tyne, Newcastle upon Tyne, United Kingdom, Europe",https://www.evaluagent.com,$1M to $10M,21021218,USD,21021218,Early Stage Venture,5,1,,Yes,
Venture Round - We are Digital,https://www.crunchbase.com/funding_round/we-are-digital-series-unknown--30e0fa69,We are Digital,https://www.crunchbase.com/organization/we-are-digital,Venture - Series Unknown,2018-08-01,,,,,,Ascension,"620,164",,,,,"We are Digital is digital and financial inclusion training providers to councils, housing associations, charities.","Association, Education, Financial Services, Professional Services, Training","Coventry, Coventry, United Kingdom, Europe",https://www.we-are-digital.co.uk/,$1M to $10M,2327000,GBP,3034134,,5,1,,Yes,
Series A - Beryl,https://www.crunchbase.com/funding_round/blaze-2-series-a--0a773646,Beryl,https://www.crunchbase.com/organization/blaze-2,Series A,2016-07-01,4500000,GBP,5972685,,,,"614,979",,,,Early Stage Venture,The UK's leading micromobility company,"Automotive, Hardware, Recycling","London, England, United Kingdom, Europe",https://beryl.cc/,$10M to $50M,23326000,GBP,31263295,,9,,,Yes,
Venture Round - WePlan,https://www.crunchbase.com/funding_round/weplan-series-unknown--6166dcd3,WePlan,https://www.crunchbase.com/organization/weplan,Venture - Series Unknown,2015-08-31,,,,,,"BStartup, Faraday Venture Partners","616,064",,,,,"Weplan is a free app that offers users the ability to contract out of all optimal market supply rate, analyzing, and comparing.","Analytics, Apps, Big Data, Business Intelligence, Mobile, Software","Madrid, Madrid, Spain, Europe",http://weplan-app.com/en,$1M to $10M,,,,,6,2,,Yes,
Venture Round - Symphonic,https://www.crunchbase.com/funding_round/symphonic-series-unknown--744c9c53,Symphonic,https://www.crunchbase.com/organization/symphonic,Venture - Series Unknown,2017-07-27,93391,GBP,122122,,,Par Equity,"616,100",,,,,Symphonic is the provider of Intelligent Authorization.,"Computer, Cyber Security, Software","Edinburgh, Edinburgh, City of, United Kingdom, Europe",http://www.symphonicsoft.com/,$1M to $10M,4201667,USD,4201667,M&A,7,1,1,Yes,
Venture Round - Oxehealth,https://www.crunchbase.com/funding_round/oxehealth-series-unknown--5f8b20a6,Oxehealth,https://www.crunchbase.com/organization/oxehealth,Venture - Series Unknown,2017-12-05,3000000,GBP,4024274,,,IP Group,"627,092",,,,,SaaS workflow solution gives carers and custodians more time for hands on care where and when it’s needed most. ,"Elder Care, Health Care, Home Health Care, Medical, Medical Device, Nursing and Residential Care, Outpatient Care, SaaS, Software","Oxford, Oxfordshire, United Kingdom, Europe",http://www.oxehealth.com/,$1M to $10M,15500000,GBP,22114614,Early Stage Venture,8,1,,Yes,
Venture Round - Nextatlas,https://www.crunchbase.com/funding_round/icoolhunt-series-unknown--93712cf0,Nextatlas,https://www.crunchbase.com/organization/icoolhunt,Venture - Series Unknown,2014-02-28,,,,,,Atlante Ventures,"627,175",,,,,Nextatlas helps brands easily visualize emerging trends by meshing together data from a wide variety of sources into actionable insights.,"Analytics, Big Data","Torino, Piemonte, Italy, Europe",http://www.nextatlas.com,,500000,EUR,651151,Early Stage Venture,5,1,1,Yes,
Venture Round - MoveGB,https://www.crunchbase.com/funding_round/movegb-series-unknown--8036dc66,MoveGB,https://www.crunchbase.com/organization/movegb,Venture - Series Unknown,2018-02-09,,,,,,Downing Ventures,"622,652",,,,,"MoveGB allows you to exercise how, when, and where you want.","Fitness, Health Care, Wellness","Bath, Bath and North East Somerset, United Kingdom, Europe",https://go.movegb.com,$1M to $10M,2398580,GBP,3121120,,7,1,,Yes,
Venture Round - Desktop Genetics,https://www.crunchbase.com/funding_round/desktop-genetics-series-unknown--328dcdf9,Desktop Genetics,https://www.crunchbase.com/organization/desktop-genetics,Venture - Series Unknown,2014-08-06,1300000,GBP,2190832,,,Boundary Capital Partners LLP,"631,538",,,,,Desktop Genetics is a biotechnology company to helps researchers discover and treat the root genetic causes of human disease.,"Artificial Intelligence (AI), Biotechnology, Genetics","London, England, United Kingdom, Europe",http://www.desktopgenetics.com,Less than $1M,7983326,USD,7983326,M&A,10,1,,Yes,
Venture Round - Oxehealth,https://www.crunchbase.com/funding_round/oxehealth-series-unknown--94ba6d6c,Oxehealth,https://www.crunchbase.com/organization/oxehealth,Venture - Series Unknown,2019-01-25,,,,,,Upscale,"623,130",,,,,SaaS workflow solution gives carers and custodians more time for hands on care where and when it’s needed most. ,"Elder Care, Health Care, Home Health Care, Medical, Medical Device, Nursing and Residential Care, Outpatient Care, SaaS, Software","Oxford, Oxfordshire, United Kingdom, Europe",http://www.oxehealth.com/,$1M to $10M,15500000,GBP,22114614,Early Stage Venture,8,1,,Yes,
Series A - Bright Box,https://www.crunchbase.com/funding_round/bright-box-series-a--17b80a07,Bright Box,https://www.crunchbase.com/organization/bright-box,Series A,2014-11-21,1500000,USD,1500000,,,LETA Capital,"619,652",,,,Early Stage Venture,Bright Box is a global corporation that is specialized in solutions and platforms in the Connected Car sector. ,"Artificial Intelligence (AI), Automotive, Big Data, Information Technology, Internet of Things, Machine Learning, Mobile, Software, Transportation","Lausanne, Vaud, Switzerland, Europe",http://bright-box.com/,$10M to $50M,2170000,USD,2170000,M&A,5,1,1,Yes,
Series C - Pockit,https://www.crunchbase.com/funding_round/pockit-series-c--c579b1e6,Pockit,https://www.crunchbase.com/organization/pockit,Series C,2022-02-26,1180000,GBP,1582085,,,,"632,243",,,,Late Stage Venture,Pockit is a financial technology company that provides a digital banking app for the underbanked masses.,"Banking, Finance, Financial Services, FinTech, Personal Finance","London, England, United Kingdom, Europe",https://www.pockit.com/,$10M to $50M,49590235,USD,49590235,,11,,,Yes,
Series A - Green Momit,https://www.crunchbase.com/funding_round/green-momit-series-a--8bd38ea3,Green Momit,https://www.crunchbase.com/organization/green-momit,Series A,2016-12-29,1500000,EUR,1584974,,,Faraday Venture Partners,"625,771",8500000,EUR,8981517,Early Stage Venture,"Green Momit is a Spain-based company that designs, manufactures, and sells smart and connected devices in the IoT.","Clean Energy, Energy, Enterprise Software, Internet of Things, Manufacturing","Madrid, Madrid, Spain, Europe",http://www.momit.com,Less than $1M,4081500,EUR,4844156,Early Stage Venture,9,1,,Yes,
Series B - Thread,https://www.crunchbase.com/funding_round/thread-com-series-b--c5ede736,Thread,https://www.crunchbase.com/organization/thread-com,Series B,2021-11-24,,,,,,Rachel Zoe Ventures,"625,895",,,,Early Stage Venture,Thread operates as an online personal styling platform designed to help men find clothes.,"E-Commerce, Fashion, Internet","London, England, United Kingdom, Europe",https://www.thread.com,$10M to $50M,40703691,USD,40703691,M&A,9,1,,Yes,
Series B - Auctionata,https://www.crunchbase.com/funding_round/auctionata-series-b--c1437d8a,Auctionata,https://www.crunchbase.com/organization/auctionata,Series B,2014-04-15,30000000,USD,30000000,,,"Earlybird Venture Capital, Headline, HV Capital, Kite Ventures","635,002",,,,Early Stage Venture,Auctionata is an online auction platform for art and luxury collectibles and the inventor of the livestream auction.,"Auctions, E-Commerce, Internet","Berlin, Berlin, Germany, Europe",https://auctionata.com,$100M to $500M,98678072,USD,98678072,M&A,5,4,1,Yes,
Venture Round - Fishbrain,https://www.crunchbase.com/funding_round/fishbrain-series-unknown--a905d0eb,Fishbrain,https://www.crunchbase.com/organization/fishbrain,Venture - Series Unknown,2021-03-25,31000000,USD,31000000,,,"Adrigo Asset Management, B Capital, Consensus Asset Management, SBVA","626,332",,,,,"Fishbrain is a mobile app, commerce platform, and social network for people who love fishing.","Big Data, E-Commerce, Leisure, Mobile Apps, Social Network","Stockholm, Stockholms Lan, Sweden, Europe",https://fishbrain.com/,Less than $1M,65700034,USD,65700034,,10,4,,Yes,
Venture Round - Multipath Networks,https://www.crunchbase.com/funding_round/multipath-networks-series-unknown--040de9ff,Multipath Networks,https://www.crunchbase.com/organization/multipath-networks,Venture - Series Unknown,2012-12-14,,,,,,SOSV,"637,413",,,,,"Multi-path Networks provides high-speed internet service Chilton County, Alabama.","Communications Infrastructure, ISP, Wireless","Waterford, Waterford, Ireland, Europe",http://www.multipathnetworks.com/,Less than $1M,,,,,4,1,1,Yes,
Venture Round - doo,https://www.crunchbase.com/funding_round/doo-net-series-unknown--fe4ad147,doo,https://www.crunchbase.com/organization/doo-net,Venture - Series Unknown,2016-05-30,3000000,EUR,3341900,,,,"638,745",,,,,doo is an event management platform.,"Enterprise Software, Event Management, Marketing Automation","München, Bayern, Germany, Europe",https://doo.net,$1M to $10M,13341900,USD,13341900,,3,,,Yes,
Series A - DrDoctor,https://www.crunchbase.com/funding_round/icnh-series-a--b8312b86,DrDoctor,https://www.crunchbase.com/organization/icnh,Series A,2020-09-18,3000000,GBP,3875308,,,"24 Haymarket, Ananda Impact Ventures","648,041",,,,Early Stage Venture,DrDoctor offers cloud-based patient management tools that streamline and automate doctor/patient processes in medical environments.,"Assistive Technology, Health Care, Information Technology, mHealth, Software","London, England, United Kingdom, Europe",http://www.drdoctor.co.uk,Less than $1M,13115000,GBP,16101140,Early Stage Venture,6,2,2,Yes,
Venture Round - BorrowMyDoggy,https://www.crunchbase.com/funding_round/borrowmydoggy-series-unknown--d89c5790,BorrowMyDoggy,https://www.crunchbase.com/organization/borrowmydoggy,Venture - Series Unknown,2018-01-25,,,,,,Upscale,"645,399",,,,,BorrowMyDoggy is a trusted community where local dog lovers help take care of dogs for walkies.,"Consumer, Consumer Applications, Pet","London, England, United Kingdom, Europe",http://www.borrowmydoggy.com,$1M to $10M,3371418,USD,3371418,,6,1,,Yes,
Series A - Hotelscan,https://www.crunchbase.com/funding_round/hotelscan-series-a--dd7e35ab,Hotelscan,https://www.crunchbase.com/organization/hotelscan,Series A,2015-01-01,3000000,EUR,3613800,,,"Global Founders Capital, HV Capital, TA Ventures","645,412",,,,Early Stage Venture,Hotelscan is a search engine that enables its users to compare and book all types of accommodations.,"Hospitality, Price Comparison, Search Engine, Travel","Chiasso, Ticino, Switzerland, Europe",https://hotelscan.com,$1M to $10M,8750000,EUR,10710385,M&A,4,3,1,Yes,
Venture Round - Tempus Energy,https://www.crunchbase.com/funding_round/tempus-energy-series-unknown--1008d545,Tempus Energy,https://www.crunchbase.com/organization/tempus-energy,Venture - Series Unknown,2015-12-21,3780000,GBP,5626993,,,,"648,655",,,,,"Tempus Energy is a clean-tech start-up, established to exploit a disruptive technology and business model.","Artificial Intelligence (AI), CleanTech, Employment, Energy, Technical Support","London, England, United Kingdom, Europe",https://tempusenergy.com/,$1M to $10M,6709848,USD,6709848,Seed,3,,,Yes,
Venture Round - Upplication,https://www.crunchbase.com/funding_round/upplication-series-unknown--6db0709a,Upplication,https://www.crunchbase.com/organization/upplication,Venture - Series Unknown,2015-12-15,1100000,EUR,1202204,,,"Global Corporation, Juan Pablo Herrera, Luis Pardo","653,426",,,,,Upplication is an online platform that enables companies to design and develop their own business app and multi-device website.,"Apps, Mobile, Software","Madrid, Madrid, Spain, Europe",http://upplication.com/,$1M to $10M,1851530,EUR,2199304,M&A,5,3,,Yes,
Venture Round - Thread,https://www.crunchbase.com/funding_round/thread-com-series-unknown--e67834ce,Thread,https://www.crunchbase.com/organization/thread-com,Venture - Series Unknown,2012-08-22,,,,,,Y Combinator,"653,624",,,,,Thread operates as an online personal styling platform designed to help men find clothes.,"E-Commerce, Fashion, Internet","London, England, United Kingdom, Europe",https://www.thread.com,$10M to $50M,40703691,USD,40703691,M&A,9,1,,Yes,
Venture Round - Squirro,https://www.crunchbase.com/funding_round/squirro-series-unknown--3adbd7a3,Squirro,https://www.crunchbase.com/organization/squirro,Venture - Series Unknown,2017-12-08,,,,,,,"628,385",,,,,Squirro is a software company that utilizes Augmented Intelligence to enhance decision intelligence.,"Artificial Intelligence (AI), InsurTech, Machine Learning, Software","Zürich, Zurich, Switzerland, Europe",http://squirro.com,$10M to $50M,15500000,USD,15500000,Private Equity,8,,,Yes,
Series E - Gousto,https://www.crunchbase.com/funding_round/gousto-series-e--4802eff2,Gousto,https://www.crunchbase.com/organization/gousto,Series E,2019-01-06,18000000,GBP,22918141,,,"ACF Investors, Business Growth Fund, Hargreave Hale, Joe Wicks, MMC Ventures, Unilever Ventures","628,884",,,,Late Stage Venture,"Gousto is an online meal-kit manufacturer and retailer, using AI and automation to provide extensive choice and personalisation.","E-Commerce, Food and Beverage, Food Delivery, Food Processing, Subscription Service","London, England, United Kingdom, Europe",https://www.gousto.co.uk,$100M to $500M,675695359,USD,675695359,,17,6,2,Yes,
Series C - Festicket,https://www.crunchbase.com/funding_round/festicket-series-c--f00401c1,Festicket,https://www.crunchbase.com/organization/festicket,Series C,2017-06-01,,,,,,Angel Capital Management,"664,119",,,,Late Stage Venture,"Festicket is a marketplace to discover and book music festival tickets, accommodation, transfers and extras.","E-Commerce, Events, Internet, Marketplace, Music, Ticketing, Travel, Travel Accommodations","London, England, United Kingdom, Europe",https://www.festicket.com,$10M to $50M,25657472,USD,25657472,,12,1,,Yes,
Venture Round - Gamer Guides,https://www.crunchbase.com/funding_round/gamer-guides-series-unknown--cf4b76f0,Gamer Guides,https://www.crunchbase.com/organization/gamer-guides,Venture - Series Unknown,2013-11-27,,,,,,,"665,026",,,,,Gamer Guides is a comprehensive game database and publisher of interactive digital strategy guides for video games.,"Advertising, Computer, Internet, Video Games","Manchester, Manchester, United Kingdom, Europe",http://www.gamerguides.com,$1M to $10M,,,,,5,,,Yes,
Series A - Cailabs,https://www.crunchbase.com/funding_round/cailabs-series-a--b5f4d99c,Cailabs,https://www.crunchbase.com/organization/cailabs,Series A,2017-07-10,5000000,EUR,5698252,,,"Innovacom, Safran Corporate Ventures, Starquest Capital","670,000",,,,Early Stage Venture,Cailabs is a provider of innovative photonics solution to increase the capacity of optical fibers.,"Consumer Electronics, Electronics, Industrial Manufacturing, Information Technology, Manufacturing, Telecommunications","Rennes, Bretagne, France, Europe",http://www.cailabs.com/,$10M to $50M,45220000,EUR,49101144,Late Stage Venture,8,3,,Yes,
Venture Round - Mipise,https://www.crunchbase.com/funding_round/mipise-series-unknown--70f03f2c,Mipise,https://www.crunchbase.com/organization/mipise,Venture - Series Unknown,2023-07-04,1300000,EUR,1414724,,,"Mandalore Partners, THEOS Family Office, Vatel Capital","670,338",,,,,MIPISE is the creation of white-label Crowdfunding platforms.,"Crowdfunding, Web Design","Paris, Ile-de-France, France, Europe",https://www.mipise.com/fr,Less than $1M,10130000,EUR,11109881,Early Stage Venture,5,3,,Yes,
Venture Round - LoyaltyLion,https://www.crunchbase.com/funding_round/loyaltylion-series-unknown--af7a12aa,LoyaltyLion,https://www.crunchbase.com/organization/loyaltylion,Venture - Series Unknown,2015-01-29,,,,,,Downing Ventures,"641,332",,,,,LoyaltyLion is the world’s top-rated loyalty platform that Shopify brands use to create integrated loyalty programs that drive growth,"E-Commerce, Loyalty Programs, Marketing, Retail, Retail Technology, Software","London, England, United Kingdom, Europe",https://loyaltylion.com,$10M to $50M,7257127,USD,7257127,Early Stage Venture,7,1,,Yes,
